T(K) p(Pa) phi Tf(K) SL(m/s) Xf(m) maxXCH mpXCH intXCH maxSM mpSM intSM maxCM mpCM intCM
300 303975 9.500000e-01 2.310279e+03 1.376774e+00 7.148000e-05 5.555259e-07 5.451274e-07 2.106018e-11 6.202541e+13 6.004849e+13 2.383187e+09 1.889327e+13 1.829121e+13 7.259265e+08 
300 303975 1.000000e+00 2.364188e+03 1.508727e+00 6.989000e-05 8.105926e-07 7.812022e-07 3.035201e-11 8.639643e+13 8.300714e+13 3.284372e+09 2.631754e+13 2.528527e+13 1.000457e+09 
300 303975 1.050000e+00 2.395928e+03 1.627126e+00 6.989000e-05 1.122779e-06 1.089494e-06 4.185984e-11 1.148235e+14 1.097087e+14 4.335607e+09 3.497761e+13 3.341975e+13 1.320707e+09 
300 303975 1.100000e+00 2.401957e+03 1.733373e+00 6.910000e-05 1.524586e-06 1.495102e-06 5.675094e-11 1.497317e+14 1.450156e+14 5.647587e+09 4.561241e+13 4.417596e+13 1.720400e+09 
300 303975 1.150000e+00 2.384366e+03 1.833317e+00 7.942000e-05 2.019016e-06 1.722116e-06 7.793700e-11 1.904393e+14 1.859130e+14 7.219715e+09 5.801443e+13 5.663578e+13 2.199363e+09 
300 303975 1.200000e+00 2.360764e+03 1.905532e+00 7.783000e-05 2.579610e-06 2.279888e-06 1.012275e-10 2.345037e+14 2.200885e+14 9.166489e+09 7.143947e+13 6.704840e+13 2.792475e+09 
300 303975 1.250000e+00 2.336822e+03 1.959596e+00 7.783000e-05 3.206489e-06 2.988674e-06 1.287230e-10 2.811335e+14 2.519763e+14 1.136013e+10 8.564651e+13 7.676444e+13 3.460818e+09 
300 303975 1.300000e+00 2.312384e+03 1.995614e+00 8.895000e-05 3.866635e-06 3.145905e-06 1.636905e-10 3.275659e+14 3.096580e+14 1.365589e+10 9.979385e+13 9.433874e+13 4.160290e+09 
300 303975 1.350000e+00 2.288066e+03 2.011299e+00 8.736000e-05 4.525295e-06 3.900668e-06 1.988229e-10 3.720102e+14 3.125535e+14 1.642932e+10 1.133361e+14 9.522277e+13 5.005311e+09 
300 303975 1.400000e+00 2.262562e+03 2.006460e+00 9.848000e-05 5.143419e-06 3.888894e-06 2.394952e-10 4.104275e+14 3.650559e+14 1.883012e+10 1.250423e+14 1.112199e+14 5.736832e+09 
300 303975 1.450000e+00 2.239409e+03 1.986657e+00 9.689000e-05 5.691726e-06 4.678667e-06 2.784789e-10 4.422460e+14 3.525665e+14 2.169026e+10 1.347384e+14 1.074167e+14 6.608318e+09 
300 303975 1.500000e+00 2.213001e+03 1.942797e+00 1.080200e-04 6.142804e-06 4.641446e-06 3.247440e-10 4.636869e+14 3.460754e+14 2.455990e+10 1.412732e+14 1.054408e+14 7.482735e+09 
300 303975 1.550000e+00 2.194651e+03 1.900101e+00 1.207200e-04 6.428708e-06 4.514091e-06 3.642684e-10 4.741846e+14 3.197047e+14 2.683243e+10 1.444734e+14 9.740751e+13 8.175215e+09 
300 303975 1.600000e+00 2.173460e+03 1.834876e+00 1.318400e-04 6.536518e-06 4.348353e-06 4.019649e-10 4.711803e+14 2.993468e+14 2.885827e+10 1.435599e+14 9.120607e+13 8.792561e+09 
300 303975 1.650000e+00 2.151919e+03 1.752823e+00 1.429600e-04 6.420475e-06 4.164132e-06 4.314531e-10 4.524291e+14 2.792238e+14 3.022527e+10 1.378485e+14 8.507597e+13 9.209178e+09 
300 303975 1.700000e+00 2.131365e+03 1.653066e+00 1.667800e-04 6.058531e-06 3.429392e-06 4.571192e-10 4.180069e+14 2.229555e+14 3.121559e+10 1.273620e+14 6.793253e+13 9.511032e+09 
300 303975 1.750000e+00 2.112042e+03 1.550805e+00 1.906100e-04 5.508047e-06 2.822826e-06 4.634900e-10 3.727622e+14 1.784750e+14 3.093127e+10 1.135777e+14 5.438032e+13 9.424509e+09 
300 303975 1.800000e+00 2.093512e+03 1.444056e+00 2.398500e-04 4.775646e-06 1.786868e-06 4.552111e-10 3.178360e+14 1.419851e+14 2.929691e+10 9.684314e+13 4.326245e+13 8.926621e+09 



300 607950 5.000000e-01 1.580617e+03 1.111544e-01 1.000000e-04 3.918587e-10 3.339392e-10 1.874922e-14 6.934207e+10 6.370963e+10 3.273300e+06 2.113003e+10 1.941379e+10 9.974445e+05 
300 607950 5.500000e-01 1.674307e+03 1.856132e-01 7.790000e-05 1.764943e-09 1.557827e-09 6.770620e-14 2.871296e+11 2.464366e+11 1.104814e+07 8.749693e+10 7.509709e+10 3.366696e+06 
300 607950 6.000000e-01 1.746242e+03 2.542716e-01 6.744000e-05 4.536090e-09 4.127325e-09 1.532652e-13 6.936402e+11 6.141989e+11 2.355339e+07 2.113768e+11 1.871695e+11 7.177550e+06 
300 607950 6.500000e-01 1.834292e+03 3.514862e-01 5.814000e-05 1.191823e-08 1.105084e-08 3.551589e-13 1.699202e+12 1.560119e+12 5.100630e+07 5.178194e+11 4.754369e+11 1.554376e+07 
300 607950 7.000000e-01 1.930660e+03 4.658248e-01 5.232000e-05 2.889389e-08 2.729763e-08 7.742887e-13 3.831858e+12 3.516755e+12 1.032366e+08 1.167755e+12 1.071734e+12 3.146120e+07 
300 607950 7.500000e-01 2.016767e+03 5.845413e-01 4.883000e-05 5.915188e-08 5.459598e-08 1.472446e-12 7.348116e+12 6.707433e+12 1.844254e+08 2.239374e+12 2.044134e+12 5.620444e+07 
300 607950 8.000000e-01 2.089852e+03 6.934619e-01 4.535000e-05 1.029517e-07 9.670220e-08 2.424233e-12 1.211061e+13 1.127797e+13 2.882956e+08 3.690824e+12 3.437086e+12 8.786063e+07 
300 607950 8.500000e-01 2.167193e+03 8.149466e-01 4.651000e-05 1.789981e-07 1.588036e-07 4.061723e-12 1.991107e+13 1.903736e+13 4.493700e+08 6.068185e+12 5.801930e+12 1.369516e+08 
300 607950 9.000000e-01 2.250183e+03 9.568116e-01 4.244000e-05 3.095601e-07 2.898749e-07 6.721409e-12 3.241875e+13 2.979345e+13 7.108602e+08 9.880246e+12 9.080173e+12 2.166479e+08 
300 607950 9.500000e-01 2.306481e+03 1.059146e+00 4.302000e-05 4.494786e-07 4.106910e-07 9.645809e-12 4.521304e+13 4.035079e+13 9.778866e+08 1.377970e+13 1.229788e+13 2.980324e+08 
300 607950 1.000000e+00 2.363800e+03 1.177300e+00 4.302000e-05 6.677552e-07 5.954958e-07 1.416576e-11 6.406046e+13 6.180526e+13 1.349468e+09 1.952413e+13 1.883684e+13 4.112852e+08 
300 607950 1.050000e+00 2.408659e+03 1.292553e+00 4.302000e-05 9.701900e-07 8.735210e-07 2.056075e-11 8.892019e+13 8.622511e+13 1.868066e+09 2.710113e+13 2.627978e+13 5.693484e+08 
300 607950 1.100000e+00 2.413577e+03 1.402984e+00 4.186000e-05 1.400061e-06 1.272504e-06 2.988993e-11 1.220734e+14 1.083554e+14 2.628030e+09 3.720610e+13 3.302518e+13 8.009808e+08 
300 607950 1.150000e+00 2.397760e+03 1.486297e+00 4.593000e-05 1.832186e-06 1.508845e-06 4.029736e-11 1.542651e+14 1.406677e+14 3.363066e+09 4.701806e+13 4.287389e+13 1.025018e+09 
300 607950 1.200000e+00 2.375822e+03 1.564082e+00 4.535000e-05 2.345527e-06 2.019851e-06 5.271725e-11 1.902874e+14 1.592449e+14 4.294084e+09 5.799782e+13 4.853655e+13 1.308794e+09 
300 607950 1.250000e+00 2.350902e+03 1.612028e+00 4.942000e-05 2.899899e-06 2.319119e-06 6.835113e-11 2.271334e+14 2.013460e+14 5.299573e+09 6.922884e+13 6.136920e+13 1.615274e+09 
300 607950 1.300000e+00 2.325857e+03 1.637912e+00 4.883000e-05 3.428859e-06 2.947406e-06 8.440072e-11 2.601062e+14 2.170770e+14 6.415436e+09 7.927950e+13 6.616456e+13 1.955400e+09 
300 607950 1.350000e+00 2.300752e+03 1.640932e+00 5.290000e-05 3.890934e-06 3.203124e-06 1.020989e-10 2.867593e+14 2.282445e+14 7.519730e+09 8.740403e+13 6.956903e+13 2.292006e+09 
300 607950 1.400000e+00 2.274361e+03 1.621785e+00 6.105000e-05 4.254917e-06 2.945110e-06 1.216125e-10 3.042511e+14 2.614780e+14 8.455027e+09 9.273638e+13 7.969925e+13 2.577106e+09 
300 607950 1.450000e+00 2.253202e+03 1.590243e+00 6.977000e-05 4.462379e-06 2.675400e-06 1.386838e-10 3.119609e+14 2.337488e+14 9.449359e+09 9.508703e+13 7.124787e+13 2.880202e+09 
300 607950 1.500000e+00 2.229553e+03 1.536549e+00 6.861000e-05 4.486327e-06 3.119629e-06 1.499473e-10 3.061331e+14 2.060675e+14 1.018242e+10 9.331139e+13 6.281093e+13 3.103667e+09 
300 607950 1.550000e+00 2.203665e+03 1.451421e+00 8.721000e-05 4.246748e-06 2.250234e-06 1.605975e-10 2.836599e+14 1.767900e+14 1.044358e+10 8.646203e+13 5.388733e+13 3.183291e+09 
300 607950 1.600000e+00 2.182385e+03 1.371397e+00 9.535000e-05 3.877070e-06 2.006283e-06 1.625530e-10 2.542651e+14 1.209081e+14 1.050239e+10 7.750272e+13 3.685419e+13 3.201240e+09 
300 607950 1.650000e+00 2.162101e+03 1.282735e+00 1.034900e-04 3.353066e-06 1.727101e-06 1.548750e-10 2.165742e+14 1.048792e+14 9.847644e+09 6.601451e+13 3.196861e+13 3.001684e+09 
300 607950 1.700000e+00 2.143148e+03 1.188107e+00 1.209300e-04 2.744360e-06 1.194652e-06 1.404364e-10 1.752050e+14 7.100547e+13 8.795249e+09 5.340496e+13 2.164354e+13 2.680915e+09 
300 607950 1.750000e+00 2.123723e+03 1.086665e+00 1.197600e-04 2.120181e-06 1.085163e-06 1.145974e-10 1.342081e+14 6.422655e+13 7.134326e+09 4.090873e+13 1.957731e+13 2.174653e+09 
300 607950 1.800000e+00 2.101357e+03 9.824898e-01 1.383700e-04 1.523380e-06 6.623862e-07 8.755632e-11 9.618017e+13 5.327427e+13 5.327423e+09 2.931735e+13 1.623895e+13 1.623889e+09 



300 911925 5.000000e-01 1.590833e+03 7.415394e-02 7.557000e-05 1.845127e-10 1.650929e-10 6.982095e-15 3.098562e+10 2.776750e+10 1.177946e+06 9.444284e+09 8.463440e+09 3.590328e+05 
300 911925 5.500000e-01 1.674528e+03 1.290933e-01 6.104000e-05 9.360802e-10 8.034403e-10 2.776991e-14 1.453738e+11 1.324332e+11 4.291423e+06 4.431002e+10 4.036584e+10 1.308028e+06 
300 911925 6.000000e-01 1.770675e+03 2.064832e-01 4.941000e-05 3.768494e-09 3.371989e-09 9.163027e-14 5.387651e+11 4.713490e+11 1.313836e+07 1.642188e+11 1.436705e+11 4.004646e+06 
300 911925 6.500000e-01 1.837437e+03 2.697278e-01 4.554000e-05 8.480768e-09 7.190167e-09 1.865863e-13 1.147033e+12 1.052748e+12 2.503456e+07 3.496261e+11 3.208883e+11 7.630757e+06 
300 911925 7.000000e-01 1.930659e+03 3.673316e-01 3.682000e-05 2.194065e-08 2.047118e-08 4.241052e-13 2.751977e+12 2.568770e+12 5.366850e+07 8.388396e+11 7.829977e+11 1.635886e+07 
300 911925 7.500000e-01 2.006985e+03 4.572125e-01 3.487000e-05 4.344021e-08 4.026744e-08 7.829720e-13 5.128696e+12 4.628910e+12 9.300697e+07 1.563313e+12 1.410974e+12 2.835006e+07 
300 911925 8.000000e-01 2.091803e+03 5.629897e-01 3.246000e-05 8.493760e-08 8.010956e-08 1.433202e-12 9.417957e+12 8.783147e+12 1.603223e+08 2.870784e+12 2.677288e+12 4.886943e+07 
300 911925 8.500000e-01 2.169886e+03 6.712464e-01 3.343000e-05 1.513851e-07 1.338541e-07 2.467969e-12 1.582080e+13 1.523687e+13 2.551408e+08 4.822549e+12 4.644564e+12 7.777279e+07 
300 911925 9.000000e-01 2.238464e+03 7.734781e-01 3.003000e-05 2.444596e-07 2.310659e-07 3.822166e-12 2.428077e+13 2.272515e+13 3.834847e+08 7.401411e+12 6.927237e+12 1.168960e+08 
300 911925 9.500000e-01 2.307515e+03 8.790386e-01 3.052000e-05 3.869487e-07 3.554850e-07 5.964721e-12 3.654154e+13 3.253893e+13 5.667697e+08 1.113892e+13 9.918832e+12 1.727675e+08 
300 911925 1.000000e+00 2.367207e+03 9.866669e-01 3.052000e-05 5.839999e-07 5.208875e-07 8.923457e-12 5.253916e+13 4.612553e+13 8.087259e+08 1.601558e+13 1.406054e+13 2.465247e+08 
300 911925 1.050000e+00 2.413940e+03 1.088837e+00 3.052000e-05 8.572759e-07 7.704851e-07 1.312512e-11 7.353080e+13 6.389782e+13 1.132171e+09 2.241467e+13 1.947827e+13 3.451236e+08 
300 911925 1.100000e+00 2.420886e+03 1.187280e+00 3.003000e-05 1.211589e-06 1.105342e-06 1.873857e-11 9.945511e+13 8.802298e+13 1.545269e+09 3.031753e+13 2.683266e+13 4.710533e+08 
300 911925 1.150000e+00 2.391345e+03 1.283844e+00 3.343000e-05 1.738692e-06 1.436598e-06 2.827656e-11 1.354444e+14 1.244031e+14 2.166925e+09 4.128877e+13 3.792301e+13 6.605632e+08 
300 911925 1.200000e+00 2.377464e+03 1.335362e+00 3.294000e-05 2.073110e-06 1.775507e-06 3.442924e-11 1.574267e+14 1.319760e+14 2.621353e+09 4.799007e+13 4.023175e+13 7.990943e+08 
300 911925 1.250000e+00 2.352566e+03 1.379690e+00 3.633000e-05 2.509671e-06 1.957655e-06 4.415425e-11 1.843073e+14 1.398587e+14 3.241091e+09 5.618475e+13 4.263502e+13 9.880222e+08 
300 911925 1.300000e+00 2.326730e+03 1.397311e+00 3.972000e-05 2.888940e-06 2.088964e-06 5.432483e-11 2.058616e+14 1.699963e+14 3.809280e+09 6.275582e+13 5.182256e+13 1.161238e+09 
300 911925 1.350000e+00 2.295763e+03 1.385859e+00 4.312000e-05 3.184182e-06 2.255671e-06 6.549161e-11 2.197548e+14 1.500113e+14 4.496369e+09 6.699155e+13 4.573059e+13 1.370703e+09 
300 911925 1.400000e+00 2.271132e+03 1.357111e+00 5.038000e-05 3.292127e-06 1.958299e-06 7.447524e-11 2.214766e+14 1.717667e+14 4.856010e+09 6.751683e+13 5.236292e+13 1.480346e+09 
300 911925 1.450000e+00 2.256639e+03 1.326606e+00 4.990000e-05 3.305713e-06 2.224131e-06 7.896848e-11 2.188019e+14 1.409996e+14 5.188425e+09 6.670166e+13 4.298377e+13 1.581688e+09 
300 911925 1.500000e+00 2.227701e+03 1.249543e+00 5.717000e-05 3.035428e-06 1.903517e-06 8.176563e-11 1.965067e+14 1.171199e+14 5.240155e+09 5.990530e+13 3.570423e+13 1.597467e+09 
300 911925 1.550000e+00 2.206921e+03 1.182374e+00 7.218000e-05 2.703230e-06 1.224796e-06 8.172646e-11 1.726655e+14 9.426384e+13 5.059880e+09 5.263749e+13 2.873663e+13 1.542517e+09 
300 911925 1.600000e+00 2.185514e+03 1.099159e+00 7.945000e-05 2.241635e-06 9.910504e-07 7.415602e-11 1.414585e+14 7.225060e+13 4.533511e+09 4.312415e+13 2.202591e+13 1.382057e+09 
300 911925 1.650000e+00 2.165628e+03 1.017925e+00 8.623000e-05 1.766547e-06 7.462995e-07 6.296556e-11 1.105604e+14 5.288541e+13 3.822469e+09 3.370487e+13 1.612241e+13 1.165298e+09 
300 911925 1.700000e+00 2.144201e+03 9.330496e-01 8.526000e-05 1.320594e-06 6.367715e-07 4.918181e-11 8.227348e+13 3.746038e+13 3.020869e+09 2.508155e+13 1.142004e+13 9.209296e+08 
300 911925 1.750000e+00 2.125235e+03 8.650088e-01 8.526000e-05 9.923503e-07 5.429884e-07 3.824296e-11 6.173522e+13 3.126303e+13 2.345670e+09 1.882039e+13 9.530764e+12 7.150931e+08 
300 911925 1.800000e+00 2.106232e+03 8.018918e-01 8.429000e-05 7.309282e-07 4.355682e-07 2.890195e-11 4.552292e+13 2.578792e+13 1.779523e+09 1.387801e+13 7.861658e+12 5.425012e+08 



300 1215900 5.000000e-01 1.594331e+03 5.118309e-02 6.980000e-05 7.681585e-11 6.854090e-11 2.668211e-15 1.250585e+10 1.120604e+10 4.360797e+05 3.812188e+09 3.415970e+09 1.329312e+05 
300 1215900 5.500000e-01 1.689682e+03 1.034555e-01 4.937000e-05 6.596028e-10 5.919963e-10 1.613575e-14 9.784562e+10 8.694948e+10 2.407163e+06 2.982691e+10 2.650543e+10 7.337909e+05 
300 1215900 6.000000e-01 1.779899e+03 1.673195e-01 4.086000e-05 2.794536e-09 2.459097e-09 5.550127e-14 3.836016e+11 3.315294e+11 7.645442e+06 1.169371e+11 1.010637e+11 2.330636e+06 
300 1215900 6.500000e-01 1.831930e+03 2.112966e-01 3.746000e-05 5.689841e-09 4.734868e-09 1.033044e-13 7.467678e+11 6.825732e+11 1.343143e+07 2.276462e+11 2.080774e+11 4.094462e+06 
300 1215900 7.000000e-01 1.929626e+03 3.014299e-01 3.149000e-05 1.675274e-08 1.519537e-08 2.641498e-13 2.026085e+12 1.806225e+12 3.211787e+07 6.176424e+11 5.506205e+11 9.790977e+06 
300 1215900 7.500000e-01 2.017675e+03 3.929464e-01 2.979000e-05 3.809752e-08 3.261894e-08 5.512904e-13 4.302162e+12 4.086495e+12 6.144906e+07 1.311507e+12 1.245763e+12 1.873262e+07 
300 1215900 8.000000e-01 2.089116e+03 4.748008e-01 2.766000e-05 6.917340e-08 6.141001e-08 9.445649e-13 7.395738e+12 6.850019e+12 1.005759e+08 2.254594e+12 2.088235e+12 3.066058e+07 
300 1215900 9.000000e-01 2.241273e+03 6.650106e-01 2.554000e-05 2.125774e-07 1.853307e-07 2.666035e-12 2.025033e+13 1.856850e+13 2.532550e+08 6.173408e+12 5.660706e+12 7.720592e+07 
300 1215900 9.500000e-01 2.309068e+03 7.597393e-01 2.255000e-05 3.364727e-07 3.226210e-07 4.067388e-12 3.043389e+13 2.868850e+13 3.712393e+08 9.277978e+12 8.745894e+12 1.131747e+08 
300 1215900 1.000000e+00 2.372637e+03 8.552115e-01 2.298000e-05 5.148507e-07 4.899086e-07 6.207428e-12 4.435113e+13 4.137541e+13 5.383850e+08 1.352083e+13 1.261367e+13 1.641312e+08 
300 1215900 1.050000e+00 2.420083e+03 9.490488e-01 2.255000e-05 7.602464e-07 7.165609e-07 9.191018e-12 6.247035e+13 5.852785e+13 7.610756e+08 1.904474e+13 1.784285e+13 2.320217e+08 
300 1215900 1.100000e+00 2.423976e+03 1.045642e+00 2.596000e-05 1.091790e-06 9.160316e-07 1.375017e-11 8.548153e+13 8.092319e+13 1.055927e+09 2.606011e+13 2.467047e+13 3.219122e+08 
300 1215900 1.150000e+00 2.405287e+03 1.116402e+00 2.554000e-05 1.431222e-06 1.243528e-06 1.847383e-11 1.079542e+14 9.051381e+13 1.394814e+09 3.291134e+13 2.759445e+13 4.252284e+08 
300 1215900 1.200000e+00 2.379525e+03 1.172183e+00 2.851000e-05 1.808101e-06 1.385620e-06 2.468621e-11 1.314719e+14 1.153753e+14 1.759898e+09 4.008127e+13 3.517401e+13 5.365321e+08 
300 1215900 1.250000e+00 2.353272e+03 1.205890e+00 3.150000e-05 2.145372e-06 1.475336e-06 3.132975e-11 1.509712e+14 1.227011e+14 2.167425e+09 4.602618e+13 3.740760e+13 6.607762e+08 
300 1215900 1.300000e+00 2.327381e+03 1.216726e+00 3.490000e-05 2.399462e-06 1.562197e-06 3.780031e-11 1.640800e+14 1.227970e+14 2.535950e+09 5.002283e+13 3.743702e+13 7.731310e+08 
300 1215900 1.350000e+00 2.301973e+03 1.206953e+00 3.788000e-05 2.534122e-06 1.574476e-06 4.331640e-11 1.690800e+14 1.191849e+14 2.830242e+09 5.154742e+13 3.633594e+13 8.628553e+08 
