T(K) p(Pa) phi Tf(K) SL(m/s) Xf(m) maxXCH mpXCH intXCH maxSM mpSM intSM maxCM mpCM intCM
300 101325 1.250000e+00 2.095806e+03 2.661388e-01 3.920900e-04 3.784777e-06 3.525266e-06 7.699098e-10 3.222997e+14 3.013568e+14 6.668698e+10 9.795729e+13 9.159317e+13 2.026801e+10 
300 101325 1.300000e+00 2.055749e+03 2.148351e-01 5.817100e-04 2.617835e-06 1.981887e-06 7.222457e-10 2.165558e+14 1.635173e+14 6.032814e+10 6.582384e+13 4.970312e+13 1.833698e+10 
300 101325 1.350000e+00 2.017903e+03 1.661964e-01 8.092500e-04 1.301063e-06 9.673391e-07 5.178178e-10 1.059331e+14 7.780178e+13 4.244244e+10 3.220131e+13 2.365036e+13 1.290142e+10 
300 101325 1.400000e+00 1.979472e+03 1.322072e-01 1.316410e-03 5.216391e-07 2.316569e-07 2.843376e-10 4.298738e+13 2.642377e+13 2.277688e+10 1.306780e+13 8.032791e+12 6.923948e+09 
300 101325 1.450000e+00 1.942974e+03 1.134999e-01 1.457690e-03 2.465161e-07 1.175629e-07 1.514190e-10 2.054144e+13 9.583631e+12 1.257355e+10 6.244644e+12 2.913538e+12 3.822384e+09 
300 101325 1.500000e+00 1.908004e+03 9.924638e-02 1.598960e-03 1.272525e-07 6.236170e-08 8.630175e-11 1.077352e+13 5.136238e+12 7.279879e+09 3.275256e+12 1.561522e+12 2.213155e+09 
300 101325 1.550000e+00 1.871129e+03 8.647980e-02 1.909420e-03 6.640327e-08 2.588890e-08 5.044586e-11 5.741283e+12 2.854706e+12 4.283436e+09 1.745434e+12 8.679024e+11 1.302225e+09 
300 101325 1.600000e+00 1.840964e+03 7.799612e-02 1.861080e-03 3.834957e-08 1.998257e-08 3.127334e-11 3.371626e+12 1.707938e+12 2.737804e+09 1.025043e+12 5.192671e+11 8.323471e+08 
300 101325 1.650000e+00 1.813635e+03 7.126164e-02 2.199460e-03 2.322244e-08 1.015587e-08 2.089993e-11 2.071565e+12 8.737284e+11 1.851654e+09 6.298100e+11 2.656478e+11 5.629523e+08 
300 101325 1.700000e+00 1.788749e+03 6.539830e-02 2.513670e-03 1.447398e-08 5.413990e-09 1.427616e-11 1.310170e+12 4.702105e+11 1.280824e+09 3.983316e+11 1.429655e+11 3.894117e+08 
300 101325 1.750000e+00 1.758769e+03 5.982447e-02 2.803710e-03 9.158005e-09 3.019380e-09 9.822912e-12 8.380923e+11 2.699069e+11 8.948133e+08 2.548100e+11 8.206541e+10 2.720558e+08 
300 101325 1.800000e+00 1.734515e+03 5.437860e-02 3.142090e-03 5.803745e-09 1.857059e-09 6.783333e-12 5.409166e+11 1.613730e+11 6.263122e+08 1.644580e+11 4.906604e+10 1.904231e+08 



300 303975 5.500000e-01 1.573619e+03 3.078570e-02 2.487200e-04 6.459267e-10 5.940283e-10 7.656113e-14 1.311853e+11 1.192100e+11 1.558530e+07 3.993401e+10 3.628869e+10 4.744291e+06 
300 303975 6.000000e-01 1.664822e+03 5.383919e-02 1.891900e-04 3.603609e-09 3.283395e-09 3.292563e-13 6.610993e+11 6.052245e+11 6.082689e+07 2.012605e+11 1.842510e+11 1.851763e+07 
300 303975 6.500000e-01 1.754004e+03 8.052974e-02 1.588400e-04 1.319432e-08 1.180618e-08 1.006216e-12 2.217374e+12 2.031384e+12 1.697033e+08 6.750880e+11 6.184654e+11 5.166655e+07 
300 303975 7.000000e-01 1.839833e+03 1.089704e-01 1.366000e-04 3.656954e-08 3.402824e-08 2.437991e-12 5.651669e+12 5.270846e+12 3.796505e+08 1.720778e+12 1.604835e+12 1.155924e+08 
300 303975 7.500000e-01 1.921652e+03 1.369951e-01 1.207200e-04 8.398351e-08 8.019567e-08 5.061544e-12 1.199502e+13 1.144721e+13 7.300796e+08 3.652352e+12 3.485566e+12 2.222999e+08 
300 303975 8.000000e-01 2.000733e+03 1.629529e-01 1.080200e-04 1.695543e-07 1.653814e-07 9.466388e-12 2.253387e+13 2.191810e+13 1.271169e+09 6.861658e+12 6.674175e+12 3.870734e+08 
300 303975 8.500000e-01 2.074723e+03 1.861853e-01 1.048400e-04 3.095818e-07 3.019068e-07 1.647215e-11 3.825643e+13 3.675174e+13 2.057852e+09 1.164977e+13 1.119160e+13 6.266481e+08 
300 303975 9.000000e-01 2.143776e+03 2.052033e-01 9.530000e-05 5.222459e-07 5.168203e-07 2.666736e-11 6.036729e+13 5.973043e+13 3.134666e+09 1.838368e+13 1.818976e+13 9.545938e+08 
300 303975 9.500000e-01 2.204611e+03 2.195030e-01 9.848000e-05 8.186859e-07 7.974746e-07 4.173456e-11 8.883897e+13 8.702433e+13 4.601789e+09 2.705522e+13 2.650264e+13 1.401428e+09 
300 303975 1.000000e+00 2.248892e+03 2.287966e-01 9.848000e-05 1.207335e-06 1.178749e-06 6.207545e-11 1.232575e+14 1.209254e+14 6.438972e+09 3.753850e+13 3.682831e+13 1.960996e+09 
300 303975 1.050000e+00 2.253965e+03 2.305510e-01 1.080100e-04 1.649271e-06 1.559214e-06 8.878954e-11 1.589595e+14 1.502305e+14 8.677435e+09 4.841333e+13 4.575501e+13 2.642818e+09 
300 303975 1.100000e+00 2.220742e+03 2.225611e-01 1.143700e-04 2.032322e-06 1.962304e-06 1.180973e-10 1.850659e+14 1.787645e+14 1.091971e+10 5.636643e+13 5.444732e+13 3.325849e+09 
300 303975 1.150000e+00 2.179826e+03 2.045320e-01 1.270700e-04 2.154386e-06 2.055072e-06 1.424924e-10 1.874069e+14 1.782365e+14 1.253699e+10 5.708135e+13 5.428834e+13 3.818560e+09 
300 303975 1.200000e+00 2.137344e+03 1.762188e-01 1.620200e-04 1.821366e-06 1.662862e-06 1.497287e-10 1.517876e+14 1.383743e+14 1.261620e+10 4.623371e+13 4.214828e+13 3.842815e+09 
300 303975 1.250000e+00 2.096961e+03 1.441215e-01 2.275800e-04 1.117951e-06 9.519827e-07 1.263735e-10 9.040346e+13 7.627105e+13 1.030058e+10 2.753723e+13 2.323258e+13 3.137587e+09 
300 303975 1.300000e+00 2.056913e+03 1.154132e-01 3.656700e-04 4.612965e-07 2.808918e-07 7.710712e-11 3.700948e+13 2.229752e+13 6.186633e+09 1.127352e+13 6.792137e+12 1.884517e+09 
300 303975 1.350000e+00 2.017367e+03 9.711208e-02 4.436700e-04 1.803220e-07 1.132178e-07 3.696018e-11 1.463654e+13 8.992515e+12 2.992952e+09 4.458537e+12 2.739296e+12 9.117022e+08 
300 303975 1.400000e+00 1.979218e+03 8.549152e-02 5.216700e-04 8.484030e-08 4.938814e-08 1.993268e-11 6.990381e+12 3.950959e+12 1.636463e+09 2.129410e+12 1.203556e+12 4.984996e+08 
300 303975 1.450000e+00 1.941074e+03 7.658898e-02 7.452600e-04 4.387887e-08 1.392129e-08 1.205032e-11 3.676601e+12 1.334874e+12 9.922048e+08 1.119978e+12 4.066397e+11 3.022490e+08 
300 303975 1.500000e+00 1.906065e+03 6.895296e-02 8.717900e-04 2.510434e-08 6.916638e-09 7.737333e-12 2.139476e+12 6.532085e+11 6.478810e+08 6.517379e+11 1.989870e+11 1.973611e+08 
300 303975 1.550000e+00 1.870951e+03 6.297213e-02 1.040490e-03 1.477093e-08 3.245673e-09 5.114074e-12 1.277246e+12 3.478226e+11 4.313886e+08 3.890842e+11 1.059583e+11 1.314132e+08 
300 303975 1.600000e+00 1.838741e+03 5.753907e-02 1.118490e-03 9.119574e-09 2.164026e-09 3.464793e-12 8.020776e+11 1.806227e+11 3.010404e+08 2.443365e+11 5.502409e+10 9.170600e+07 
300 303975 1.650000e+00 1.810304e+03 5.308161e-02 1.287200e-03 5.949116e-09 1.210311e-09 2.480248e-12 5.303695e+11 1.256291e+11 2.157907e+08 1.615669e+11 3.827132e+10 6.573672e+07 
300 303975 1.700000e+00 1.782938e+03 4.873145e-02 1.362020e-03 3.909860e-09 8.677432e-10 1.768348e-12 3.528038e+11 8.991330e+10 1.562966e+08 1.074755e+11 2.739106e+10 4.761313e+07 
300 303975 1.750000e+00 1.753437e+03 4.466289e-02 1.419510e-03 2.542265e-09 6.168499e-10 1.243783e-12 2.338503e+11 6.588215e+10 1.120834e+08 7.123862e+10 2.007032e+10 3.414443e+07 
300 303975 1.800000e+00 1.735116e+03 4.199699e-02 1.492310e-03 1.817638e-09 4.756986e-10 9.514548e-13 1.691418e+11 4.986571e+10 8.661979e+07 5.152648e+10 1.519115e+10 2.638747e+07 



300 607950 5.000000e-01 1.476683e+03 9.542042e-03 2.916600e-04 7.835711e-12 7.572170e-12 1.054261e-15 1.768503e+09 1.714402e+09 2.390604e+05 5.387931e+08 5.223106e+08 7.283218e+04 
300 607950 5.500000e-01 1.572790e+03 1.803373e-02 1.701300e-04 1.433851e-10 1.422944e-10 1.188531e-14 2.843136e+10 2.815073e+10 2.367431e+06 8.662313e+09 8.576813e+09 7.212949e+05 
300 607950 6.000000e-01 1.665250e+03 3.240382e-02 1.251300e-04 1.210583e-09 1.131241e-09 7.185194e-14 2.149211e+11 1.986890e+11 1.280331e+07 6.548358e+10 6.053796e+10 3.900990e+06 
300 607950 6.500000e-01 1.754892e+03 5.154943e-02 9.767000e-05 5.875373e-09 5.477534e-09 2.753093e-13 9.456268e+11 8.692230e+11 4.451107e+07 2.881298e+11 2.648502e+11 1.356237e+07 
300 607950 7.000000e-01 1.840460e+03 7.326204e-02 8.372000e-05 1.935898e-08 1.746140e-08 7.731055e-13 2.850255e+12 2.679292e+12 1.136885e+08 8.684914e+11 8.163989e+11 3.464154e+07 
300 607950 7.500000e-01 1.922503e+03 9.537073e-02 7.209000e-05 4.969525e-08 4.676291e-08 1.765351e-12 6.775389e+12 6.238311e+12 2.412472e+08 2.064561e+12 1.900910e+12 7.351142e+07 
300 607950 8.000000e-01 2.002100e+03 1.162752e-01 6.512000e-05 1.090346e-07 1.031380e-07 3.550318e-12 1.374826e+13 1.273766e+13 4.500532e+08 4.189399e+12 3.881456e+12 1.371408e+08 
300 607950 8.500000e-01 2.076532e+03 1.349436e-01 6.396000e-05 2.087846e-07 1.952585e-07 6.465469e-12 2.455113e+13 2.411484e+13 7.580229e+08 7.481436e+12 7.348497e+12 2.309908e+08 
300 607950 9.000000e-01 2.147249e+03 1.501360e-01 5.814000e-05 3.629002e-07 3.491520e-07 1.078387e-11 3.985352e+13 3.870272e+13 1.198914e+09 1.214476e+13 1.179409e+13 3.653501e+08 
300 607950 9.500000e-01 2.211338e+03 1.608098e-01 6.046000e-05 5.775248e-07 5.339315e-07 1.715851e-11 5.954651e+13 5.870248e+13 1.770363e+09 1.814625e+13 1.788906e+13 5.395004e+08 
300 607950 1.000000e+00 2.259130e+03 1.664879e-01 6.162000e-05 8.437522e-07 7.959027e-07 2.557703e-11 8.186269e+13 7.682991e+13 2.504875e+09 2.494735e+13 2.341369e+13 7.633495e+08 
300 607950 1.050000e+00 2.260237e+03 1.665915e-01 5.930000e-05 1.119271e-06 1.111295e-06 3.538649e-11 1.026435e+14 1.018071e+14 3.275782e+09 3.128078e+13 3.102593e+13 9.982982e+08 
300 607950 1.100000e+00 2.223730e+03 1.589005e-01 7.210000e-05 1.291723e-06 1.200013e-06 4.618539e-11 1.121378e+14 1.033776e+14 4.043260e+09 3.417484e+13 3.150517e+13 1.232211e+09 
300 607950 1.150000e+00 2.181038e+03 1.422801e-01 8.139000e-05 1.181283e-06 1.121516e-06 5.025525e-11 9.805039e+13 9.352923e+13 4.214026e+09 2.988213e+13 2.850429e+13 1.284277e+09 
300 607950 1.200000e+00 2.139018e+03 1.200621e-01 1.162800e-04 7.785474e-07 6.719605e-07 4.452389e-11 6.271149e+13 5.390799e+13 3.607146e+09 1.911244e+13 1.642946e+13 1.099340e+09 
300 607950 1.250000e+00 2.097763e+03 9.962817e-02 1.731400e-04 3.497842e-07 2.606165e-07 2.883801e-11 2.769909e+13 2.037419e+13 2.294987e+09 8.441904e+12 6.209502e+12 6.994465e+08 
300 607950 1.300000e+00 2.058572e+03 8.517839e-02 2.321100e-04 1.341008e-07 8.328627e-08 1.431993e-11 1.074300e+13 6.606959e+12 1.146248e+09 3.274196e+12 2.013644e+12 3.493472e+08 
300 607950 1.350000e+00 2.017907e+03 7.457857e-02 3.200300e-04 5.851722e-08 2.454532e-08 7.504983e-12 4.778646e+12 2.865857e+12 5.947076e+08 1.456419e+12 8.734512e+11 1.812529e+08 
300 607950 1.400000e+00 1.979597e+03 6.754334e-02 4.079400e-04 3.026911e-08 9.133818e-09 4.497253e-12 2.512686e+12 1.016761e+12 3.634723e+08 7.658122e+11 3.098890e+11 1.107785e+08 
300 607950 1.450000e+00 1.941746e+03 6.173744e-02 4.958600e-04 1.717527e-08 4.178110e-09 2.907205e-12 1.448253e+12 4.410446e+11 2.386829e+08 4.413983e+11 1.344227e+11 7.274581e+07 
300 607950 1.500000e+00 1.905516e+03 5.698395e-02 5.837800e-04 1.048605e-08 2.169096e-09 1.989227e-12 8.978355e+11 2.197245e+11 1.657146e+08 2.736434e+11 6.696856e+10 5.050677e+07 
300 607950 1.550000e+00 1.869845e+03 5.231015e-02 6.670500e-04 6.613293e-09 1.231946e-09 1.390398e-12 5.748817e+11 1.226389e+11 1.179350e+08 1.752136e+11 3.737854e+10 3.594454e+07 
300 607950 1.600000e+00 1.836360e+03 4.838711e-02 7.063500e-04 4.345425e-09 8.883614e-10 9.925543e-13 3.820768e+11 8.808308e+10 8.535883e+07 1.164504e+11 2.684654e+10 2.601598e+07 
300 607950 1.650000e+00 1.807420e+03 4.547931e-02 7.410100e-04 3.030129e-09 6.621796e-10 7.436497e-13 2.698764e+11 6.714549e+10 6.482373e+07 8.225400e+10 2.046512e+10 1.975728e+07 
300 607950 1.700000e+00 1.778220e+03 4.220785e-02 7.756700e-04 2.086967e-09 4.989521e-10 5.513455e-13 1.882191e+11 5.091979e+10 4.879455e+07 5.736629e+10 1.551977e+10 1.487187e+07 
300 607950 1.750000e+00 1.752247e+03 3.962623e-02 8.103200e-04 1.494460e-09 3.912769e-10 4.227611e-13 1.366603e+11 4.002014e+10 3.790630e+07 4.165213e+10 1.219771e+10 1.155332e+07 
300 607950 1.800000e+00 1.727829e+03 3.651752e-02 7.917200e-04 1.057721e-09 3.607994e-10 3.185717e-13 9.827354e+10 3.246893e+10 2.934739e+07 2.995238e+10 9.896187e+09 8.944686e+06 



300 911925 5.000000e-01 1.477148e+03 7.809948e-03 3.283600e-04 1.895433e-12 1.337546e-12 2.630935e-16 4.260663e+08 3.044276e+08 5.977346e+04 1.298452e+08 9.277537e+07 1.821616e+04 
300 911925 5.500000e-01 1.573815e+03 1.399609e-02 1.520200e-04 5.012489e-11 4.984809e-11 3.610709e-15 9.858620e+09 9.858620e+09 7.176252e+05 3.004542e+09 3.004542e+09 2.187053e+05 
300 911925 6.000000e-01 1.665053e+03 2.433456e-02 1.021300e-04 5.275527e-10 5.093723e-10 2.551623e-14 9.233452e+10 8.926575e+10 4.488881e+06 2.814090e+10 2.720564e+10 1.368080e+06 
300 911925 6.500000e-01 1.755239e+03 3.915978e-02 7.654000e-05 3.162752e-09 2.902832e-09 1.153377e-13 4.989156e+11 4.705996e+11 1.831115e+07 1.520585e+11 1.434286e+11 5.580833e+06 
300 911925 7.000000e-01 1.840885e+03 5.708315e-02 6.006000e-05 1.197831e-08 1.148619e-08 3.594371e-13 1.721188e+12 1.634027e+12 5.199280e+07 5.245915e+11 4.980264e+11 1.584657e+07 
300 911925 7.500000e-01 1.923046e+03 7.608406e-02 5.232000e-05 3.394407e-08 3.223617e-08 8.925044e-13 4.501021e+12 4.204110e+12 1.187797e+08 1.371866e+12 1.281372e+12 3.620280e+07 
300 911925 8.000000e-01 2.002900e+03 9.442122e-02 4.844000e-05 7.924960e-08 7.506358e-08 1.901767e-12 9.722869e+12 9.185176e+12 2.348989e+08 2.963480e+12 2.799598e+12 7.159585e+07 
300 911925 8.500000e-01 2.078169e+03 1.108690e-01 4.747000e-05 1.578858e-07 1.438819e-07 3.589602e-12 1.804866e+13 1.759042e+13 4.079994e+08 5.501220e+12 5.361555e+12 1.243578e+08 
300 911925 9.000000e-01 2.150372e+03 1.240746e-01 4.360000e-05 2.821968e-07 2.672560e-07 6.165556e-12 3.013671e+13 2.846061e+13 6.625705e+08 9.185773e+12 8.674904e+12 2.019535e+08 
300 911925 9.500000e-01 2.216038e+03 1.333808e-01 4.263000e-05 4.546736e-07 4.440573e-07 9.823944e-12 4.542610e+13 4.427008e+13 9.912911e+08 1.384620e+13 1.349386e+13 3.021523e+08 
300 911925 1.000000e+00 2.265558e+03 1.381882e-01 4.263000e-05 6.592183e-07 6.433258e-07 1.456738e-11 6.204615e+13 6.035248e+13 1.384249e+09 1.891234e+13 1.839612e+13 4.219338e+08 
300 911925 1.050000e+00 2.263451e+03 1.372382e-01 4.844000e-05 8.543689e-07 8.016855e-07 2.046486e-11 7.606289e+13 7.084265e+13 1.833458e+09 2.318509e+13 2.159392e+13 5.588642e+08 
300 911925 1.100000e+00 2.225438e+03 1.302217e-01 5.522000e-05 9.253307e-07 8.462536e-07 2.533864e-11 7.833354e+13 7.088450e+13 2.154440e+09 2.387751e+13 2.160695e+13 6.567126e+08 
300 911925 1.150000e+00 2.182633e+03 1.158522e-01 7.170000e-05 7.553504e-07 6.440528e-07 2.580596e-11 6.147662e+13 5.449344e+13 2.088546e+09 1.873943e+13 1.661084e+13 6.366343e+08 
300 911925 1.200000e+00 2.139692e+03 9.875110e-02 9.689000e-05 4.293154e-07 3.447169e-07 2.002902e-11 3.406170e+13 2.722913e+13 1.595514e+09 1.038286e+13 8.300141e+12 4.863525e+08 
300 911925 1.250000e+00 2.098854e+03 8.403910e-02 1.502700e-04 1.731725e-07 1.005145e-07 1.144179e-11 1.369402e+13 9.513687e+12 8.972987e+08 4.174316e+12 2.900042e+12 2.735212e+08 
300 911925 1.300000e+00 2.058491e+03 7.361122e-02 1.931100e-04 6.955147e-08 3.515923e-08 5.670327e-12 5.579068e+12 2.726976e+12 4.540915e+08 1.700664e+12 8.312654e+11 1.384203e+08 
300 911925 1.350000e+00 2.020135e+03 6.661179e-02 2.359400e-04 3.401500e-08 1.443878e-08 3.231106e-12 2.783180e+12 1.124925e+12 2.623117e+08 8.483985e+11 3.429131e+11 7.996065e+07 
300 911925 1.400000e+00 1.980179e+03 6.034333e-02 3.031000e-04 1.830159e-08 5.546480e-09 2.013950e-12 1.525300e+12 4.415956e+11 1.661486e+08 4.649597e+11 1.346131e+11 5.064736e+07 
300 911925 1.450000e+00 1.942955e+03 5.577452e-02 3.683200e-04 1.103421e-08 2.606740e-09 1.373097e-12 9.328900e+11 2.459690e+11 1.135376e+08 2.843751e+11 7.497985e+10 3.460998e+07 
300 911925 1.500000e+00 1.905170e+03 5.119771e-02 3.848900e-04 6.909433e-09 1.842687e-09 9.413730e-13 5.942423e+11 1.485805e+11 7.993723e+07 1.811448e+11 4.529260e+10 2.436755e+07 
300 911925 1.550000e+00 1.870122e+03 4.769514e-02 4.257900e-04 4.596031e-09 1.193071e-09 6.857700e-13 4.014244e+11 9.736949e+10 5.900740e+07 1.223678e+11 2.968176e+10 1.798748e+07 
300 911925 1.600000e+00 1.837008e+03 4.457787e-02 4.666800e-04 3.167569e-09 8.094023e-10 5.126907e-13 2.793103e+11 9.115085e+10 4.402443e+07 8.514344e+10 2.778615e+10 1.342019e+07 
300 911925 1.650000e+00 1.805846e+03 4.150104e-02 5.075800e-04 2.216466e-09 5.752609e-10 3.891395e-13 1.983599e+11 6.323709e+10 3.392776e+07 6.046705e+10 1.927704e+10 1.034239e+07 
300 911925 1.700000e+00 1.775076e+03 3.866019e-02 4.959500e-04 1.548486e-09 5.224952e-10 2.905277e-13 1.405530e+11 4.570454e+10 2.613808e+07 4.284555e+10 1.393248e+10 7.967829e+06 
300 911925 1.750000e+00 1.748279e+03 3.635042e-02 5.368500e-04 1.133742e-09 3.857335e-10 2.288962e-13 1.041367e+11 4.350867e+10 2.056088e+07 3.174465e+10 1.326311e+10 6.267707e+06 
300 911925 1.800000e+00 1.723452e+03 3.421897e-02 5.738600e-04 8.368101e-10 2.898992e-10 1.815623e-13 7.762632e+10 3.227158e+10 1.653197e+07 2.366333e+10 9.837632e+09 5.039555e+06 



300 1215900 5.000000e-01 1.477623e+03 6.879847e-03 3.650100e-04 5.998968e-13 4.262843e-13 1.005179e-16 1.349324e+08 9.239670e+07 2.310318e+04 4.112741e+07 2.816252e+07 7.041843e+03 
300 1215900 5.500000e-01 1.573825e+03 1.203481e-02 1.520900e-04 2.116780e-11 2.073526e-11 1.472291e-15 4.142217e+09 4.074947e+09 2.906233e+05 1.262578e+09 1.242073e+09 8.858398e+04 
300 1215900 6.000000e-01 1.666440e+03 2.035835e-02 8.822000e-05 2.821876e-10 2.728978e-10 1.199333e-14 4.902043e+10 4.831764e+10 2.103089e+06 1.494208e+10 1.472786e+10 6.410490e+05 
300 1215900 6.500000e-01 1.754504e+03 3.247868e-02 6.128000e-05 1.880044e-09 1.813250e-09 5.794001e-14 2.935034e+11 2.852193e+11 9.117323e+06 8.946533e+10 8.694019e+10 2.779128e+06 
300 1215900 7.000000e-01 1.840977e+03 4.791085e-02 5.278000e-05 8.091072e-09 7.444285e-09 2.029412e-13 1.149141e+12 1.104078e+12 2.866867e+07 3.502850e+11 3.365490e+11 8.738873e+06 
300 1215900 7.500000e-01 1.923471e+03 6.480518e-02 4.426000e-05 2.483342e-08 2.334502e-08 5.356463e-13 3.240942e+12 2.991138e+12 7.008704e+07 9.879281e+11 9.117820e+11 2.136444e+07 
300 1215900 8.000000e-01 2.003154e+03 8.147328e-02 3.746000e-05 6.092390e-08 5.882463e-08 1.176458e-12 7.345901e+12 7.079923e+12 1.427282e+08 2.239260e+12 2.158183e+12 4.350796e+07 
300 1215900 8.500000e-01 2.079212e+03 9.649356e-02 3.746000e-05 1.267115e-07 1.174626e-07 2.312167e-12 1.419348e+13 1.313829e+13 2.605776e+08 4.326662e+12 4.005010e+12 7.943297e+07 
300 1215900 9.000000e-01 2.152484e+03 1.086314e-01 3.490000e-05 2.318955e-07 2.241856e-07 4.066037e-12 2.426696e+13 2.302063e+13 4.269155e+08 7.397484e+12 7.017562e+12 1.301398e+08 
300 1215900 9.500000e-01 2.217104e+03 1.171556e-01 3.319000e-05 3.745371e-07 3.660322e-07 6.486825e-12 3.671100e+13 3.593005e+13 6.413344e+08 1.119100e+13 1.095294e+13 1.955045e+08 
300 1215900 1.000000e+00 2.268883e+03 1.211779e-01 3.746000e-05 5.419861e-07 5.017590e-07 9.821883e-12 5.007525e+13 4.930475e+13 9.005388e+08 1.526510e+13 1.503023e+13 2.745229e+08 
300 1215900 1.050000e+00 2.266245e+03 1.205626e-01 3.575000e-05 6.912720e-07 6.876422e-07 1.322140e-11 6.017862e+13 5.977973e+13 1.162757e+09 1.834522e+13 1.822363e+13 3.544617e+08 
300 1215900 1.100000e+00 2.226087e+03 1.135053e-01 4.512000e-05 7.081470e-07 6.592650e-07 1.603999e-11 5.882781e+13 5.442036e+13 1.339666e+09 1.793360e+13 1.659001e+13 4.083954e+08 
300 1215900 1.150000e+00 2.183930e+03 1.014347e-01 5.959000e-05 5.348034e-07 4.562793e-07 1.540430e-11 4.285163e+13 3.687915e+13 1.242099e+09 1.306339e+13 1.124268e+13 3.786556e+08 
300 1215900 1.200000e+00 2.140810e+03 8.739898e-02 8.682000e-05 2.757831e-07 2.040060e-07 1.108726e-11 2.167342e+13 1.599169e+13 8.758747e+08 6.607224e+12 4.875138e+12 2.670136e+08 
300 1215900 1.250000e+00 2.100209e+03 7.588605e-02 1.262300e-04 1.092437e-07 6.062169e-08 5.996589e-12 8.660204e+12 5.969539e+12 4.685993e+08 2.640110e+12 1.819851e+12 1.428550e+08 
300 1215900 1.300000e+00 2.059584e+03 6.760210e-02 1.593200e-04 4.657807e-08 2.255227e-08 3.086162e-12 3.762220e+12 1.750662e+12 2.474789e+08 1.146938e+12 5.337027e+11 7.544558e+07 
300 1215900 1.350000e+00 2.019448e+03 6.134995e-02 2.028900e-04 2.351681e-08 8.331001e-09 1.820971e-12 1.934343e+12 6.621212e+11 1.484389e+08 5.896989e+11 2.018535e+11 4.525273e+07 
300 1215900 1.400000e+00 1.982139e+03 5.662369e-02 2.464500e-04 1.374387e-08 3.796526e-09 1.205218e-12 1.145807e+12 3.912168e+11 9.785158e+07 3.493088e+11 1.192662e+11 2.983088e+07 
