T(K) p(Pa) phi Tf(K) SL(m/s) Xf(m) maxXCH mpXCH intXCH maxSM mpSM intSM maxCM mpCM intCM
300 303975 8.500000e-01 2.082372e+03 1.928575e-01 1.080100e-04 3.149781e-07 2.961787e-07 1.663619e-11 3.943825e+13 3.705138e+13 2.106830e+09 1.200952e+13 1.128274e+13 6.415559e+08 
300 303975 9.000000e-01 2.150953e+03 2.121397e-01 9.848000e-05 5.292595e-07 5.103331e-07 2.689667e-11 6.185401e+13 5.998274e+13 3.192278e+09 1.883622e+13 1.826645e+13 9.721288e+08 
300 303975 9.500000e-01 2.211278e+03 2.270848e-01 1.016600e-04 8.330844e-07 7.896779e-07 4.214971e-11 9.117053e+13 8.662270e+13 4.689927e+09 2.776498e+13 2.638014e+13 1.428257e+09 
300 303975 1.000000e+00 2.254297e+03 2.358075e-01 1.016600e-04 1.226692e-06 1.170065e-06 6.264919e-11 1.262744e+14 1.206639e+14 6.558310e+09 3.845698e+13 3.674840e+13 1.997323e+09 
300 303975 1.050000e+00 2.259436e+03 2.376247e-01 9.848000e-05 1.679230e-06 1.660634e-06 8.815222e-11 1.637868e+14 1.620793e+14 8.710771e+09 4.988315e+13 4.936322e+13 2.652948e+09 
300 303975 1.100000e+00 2.227708e+03 2.306478e-01 1.048400e-04 2.094831e-06 2.075589e-06 1.177724e-10 1.932279e+14 1.915675e+14 1.101090e+10 5.885186e+13 5.834624e+13 3.353593e+09 
300 303975 1.150000e+00 2.185954e+03 2.123183e-01 1.334300e-04 2.254058e-06 2.063920e-06 1.469590e-10 1.980371e+14 1.807046e+14 1.304265e+10 6.031863e+13 5.503971e+13 3.972543e+09 
300 303975 1.200000e+00 2.143699e+03 1.843100e-01 1.556600e-04 1.976899e-06 1.812334e-06 1.563629e-10 1.664024e+14 1.521752e+14 1.329687e+10 5.068494e+13 4.635162e+13 4.050108e+09 
300 303975 1.250000e+00 2.103550e+03 1.518935e-01 2.096800e-04 1.290716e-06 1.110272e-06 1.373513e-10 1.051641e+14 9.149881e+13 1.130281e+10 3.203315e+13 2.787083e+13 3.442843e+09 
300 303975 1.300000e+00 2.063354e+03 1.217673e-01 3.298500e-04 5.667228e-07 3.912504e-07 8.868972e-11 4.553381e+13 3.125257e+13 7.149018e+09 1.387004e+13 9.519907e+12 2.177656e+09 
300 303975 1.350000e+00 2.023400e+03 1.009495e-01 4.500300e-04 2.171715e-07 1.184704e-07 4.335680e-11 1.765416e+13 9.402534e+12 3.517813e+09 5.377720e+12 2.864182e+12 1.071578e+09 
300 303975 1.400000e+00 1.984625e+03 8.801379e-02 5.280200e-04 9.957947e-08 5.074308e-08 2.289509e-11 8.249836e+12 4.052776e+12 1.884504e+09 2.513054e+12 1.234566e+12 5.740548e+08 
300 303975 1.450000e+00 1.946513e+03 7.850485e-02 6.609100e-04 5.103945e-08 2.055719e-08 1.338459e-11 4.290808e+12 1.652419e+12 1.117294e+09 1.307074e+12 5.033699e+11 3.403521e+08 
300 303975 1.500000e+00 1.911452e+03 7.155233e-02 8.359700e-04 2.916122e-08 8.171554e-09 8.657147e-12 2.482051e+12 7.679426e+11 7.250082e+08 7.560930e+11 2.339381e+11 2.208557e+08 
300 303975 1.550000e+00 1.878021e+03 6.471365e-02 9.625000e-04 1.744140e-08 4.318489e-09 5.770042e-12 1.511583e+12 4.687239e+11 4.873373e+08 4.604681e+11 1.427881e+11 1.484560e+08 
300 303975 1.600000e+00 1.845236e+03 5.914459e-02 1.034140e-03 1.069437e-08 2.759098e-09 3.879336e-12 9.428690e+11 2.309793e+11 3.380892e+08 2.872247e+11 7.036418e+10 1.029918e+08 
300 303975 1.650000e+00 1.814972e+03 5.426724e-02 1.209200e-03 6.798096e-09 1.487085e-09 2.724250e-12 6.056925e+11 1.574914e+11 2.377249e+08 1.845124e+11 4.797756e+10 7.241833e+07 
300 303975 1.700000e+00 1.788085e+03 5.003093e-02 1.280850e-03 4.508552e-09 1.048487e-09 1.955690e-12 4.094588e+11 1.111029e+11 1.733030e+08 1.247338e+11 3.384613e+10 5.279366e+07 
300 303975 1.750000e+00 1.759816e+03 4.523020e-02 1.346710e-03 2.904889e-09 7.437053e-10 1.366756e-12 2.684700e+11 8.019347e+10 1.238059e+08 8.178426e+10 2.442997e+10 3.771528e+07 
300 303975 1.800000e+00 1.734697e+03 4.199520e-02 1.419510e-03 2.001875e-09 5.551020e-10 1.012368e-12 1.874696e+11 5.917584e+10 9.292230e+07 5.710931e+10 1.802729e+10 2.830727e+07 



300 607950 5.000000e-01 1.482861e+03 1.055395e-02 2.795100e-04 1.081631e-11 1.033430e-11 1.401483e-15 2.458499e+09 2.253116e+09 3.221436e+05 7.490013e+08 6.864296e+08 9.814347e+04 
300 607950 5.500000e-01 1.578483e+03 2.021645e-02 1.701300e-04 1.782255e-10 1.705635e-10 1.426552e-14 3.562364e+10 3.387807e+10 2.864116e+06 1.085354e+10 1.032172e+10 8.726160e+05 
300 607950 6.000000e-01 1.670345e+03 3.568532e-02 1.119300e-04 1.378463e-09 1.357970e-09 7.836579e-14 2.475178e+11 2.421457e+11 1.412020e+07 7.541486e+10 7.377813e+10 4.302201e+06 
300 607950 6.500000e-01 1.759919e+03 5.569942e-02 9.535000e-05 6.348503e-09 5.849461e-09 2.906614e-13 1.035735e+12 9.373221e+11 4.754606e+07 3.155833e+11 2.855980e+11 1.448702e+07 
300 607950 7.000000e-01 1.846293e+03 7.818215e-02 8.140000e-05 2.048244e-08 1.826226e-08 8.005825e-13 3.060396e+12 2.919874e+12 1.195460e+08 9.325166e+11 8.897003e+11 3.642611e+07 
300 607950 7.500000e-01 1.929368e+03 1.010903e-01 6.744000e-05 5.218139e-08 5.001191e-08 1.801167e-12 7.155780e+12 6.953380e+12 2.501396e+08 2.180461e+12 2.118789e+12 7.622060e+07 
300 607950 8.000000e-01 2.008352e+03 1.226766e-01 6.047000e-05 1.123652e-07 1.112634e-07 3.556732e-12 1.434467e+13 1.404001e+13 4.568725e+08 4.371114e+12 4.278286e+12 1.392180e+08 
300 607950 8.500000e-01 2.083605e+03 1.415437e-01 5.697000e-05 2.144610e-07 2.104892e-07 6.430294e-12 2.552333e+13 2.496136e+13 7.717836e+08 7.777654e+12 7.606418e+12 2.351828e+08 
300 607950 9.000000e-01 2.154753e+03 1.567452e-01 5.697000e-05 3.719958e-07 3.635013e-07 1.087784e-11 4.136505e+13 4.029093e+13 1.220773e+09 1.260532e+13 1.227802e+13 3.720095e+08 
300 607950 9.500000e-01 2.218680e+03 1.681561e-01 5.465000e-05 5.921650e-07 5.872921e-07 1.704483e-11 6.171503e+13 6.113602e+13 1.796314e+09 1.880701e+13 1.863057e+13 5.474060e+08 
300 607950 1.000000e+00 2.266064e+03 1.742609e-01 5.465000e-05 8.697447e-07 8.629662e-07 2.543980e-11 8.524213e+13 8.446553e+13 2.522157e+09 2.597713e+13 2.574048e+13 7.686128e+08 
300 607950 1.050000e+00 2.266388e+03 1.743598e-01 6.162000e-05 1.162825e-06 1.110386e-06 3.637363e-11 1.075299e+14 1.019564e+14 3.395948e+09 3.276981e+13 3.107136e+13 1.034915e+09 
300 607950 1.100000e+00 2.230302e+03 1.665551e-01 6.628000e-05 1.355406e-06 1.320211e-06 4.685204e-11 1.191798e+14 1.150607e+14 4.149309e+09 3.632078e+13 3.506551e+13 1.264525e+09 
300 607950 1.150000e+00 2.187523e+03 1.500958e-01 8.604000e-05 1.282429e-06 1.126195e-06 5.337279e-11 1.073410e+14 9.493710e+13 4.512677e+09 3.271340e+13 2.893327e+13 1.375288e+09 
300 607950 1.200000e+00 2.145230e+03 1.277099e-01 1.116300e-04 8.972476e-07 7.470169e-07 4.866262e-11 7.273276e+13 6.039785e+13 3.972848e+09 2.216652e+13 1.840730e+13 1.210789e+09 
300 607950 1.250000e+00 2.104977e+03 1.058448e-01 1.534900e-04 4.337417e-07 3.431084e-07 3.317238e-11 3.449624e+13 2.700897e+13 2.654764e+09 1.051344e+13 8.231572e+12 8.090936e+08 
300 607950 1.300000e+00 2.064903e+03 8.922449e-02 2.390800e-04 1.643641e-07 8.810924e-08 1.701128e-11 1.319568e+13 6.998829e+12 1.364666e+09 4.021699e+12 2.133071e+12 4.159142e+08 
300 607950 1.350000e+00 2.024525e+03 7.808544e-02 2.760700e-04 7.063758e-08 3.688258e-08 8.578463e-12 5.781672e+12 2.945012e+12 6.988824e+08 1.762115e+12 8.975745e+11 2.130025e+08 
300 607950 1.400000e+00 1.985885e+03 6.999218e-02 3.639800e-04 3.577485e-08 1.269123e-08 5.056406e-12 2.982049e+12 1.016864e+12 4.179606e+08 9.088618e+11 3.099196e+11 1.273851e+08 
300 607950 1.450000e+00 1.948184e+03 6.385920e-02 4.565500e-04 2.014149e-08 5.597650e-09 3.252248e-12 1.704474e+12 6.011725e+11 2.678352e+08 5.194881e+11 1.832264e+11 8.163062e+07 
300 607950 1.500000e+00 1.911241e+03 5.855397e-02 5.444700e-04 1.210426e-08 2.739556e-09 2.197222e-12 1.041465e+12 2.852604e+11 1.838521e+08 3.174180e+11 8.694262e+10 5.603457e+07 
300 607950 1.550000e+00 1.875640e+03 5.366607e-02 5.791300e-04 7.614456e-09 1.822549e-09 1.514148e-12 6.626879e+11 1.523027e+11 1.307055e+08 2.019751e+11 4.641951e+10 3.983666e+07 
300 607950 1.600000e+00 1.842772e+03 4.981331e-02 6.670500e-04 5.029292e-09 1.068594e-09 1.102115e-12 4.457993e+11 1.076242e+11 9.514018e+07 1.358717e+11 3.280234e+10 2.899710e+07 
300 607950 1.650000e+00 1.811249e+03 4.611873e-02 7.017000e-04 3.379087e-09 7.752577e-10 8.019187e-13 3.042014e+11 7.995538e+10 7.037569e+07 9.271551e+10 2.436935e+10 2.144938e+07 
300 607950 1.700000e+00 1.783719e+03 4.333601e-02 7.410100e-04 2.387128e-09 5.956358e-10 6.085130e-13 2.173867e+11 6.055443e+10 5.402546e+07 6.625606e+10 1.845625e+10 1.646614e+07 
300 607950 1.750000e+00 1.756536e+03 4.026846e-02 7.756700e-04 1.674383e-09 4.547734e-10 4.584307e-13 1.543280e+11 4.727403e+10 4.135712e+07 4.703686e+10 1.440858e+10 1.260505e+07 
300 607950 1.800000e+00 1.728348e+03 3.684448e-02 8.056700e-04 1.171480e-09 3.542828e-10 3.453811e-13 1.098192e+11 4.386469e+10 3.144830e+07 3.347127e+10 1.336945e+10 9.584988e+06 



300 911925 5.000000e-01 1.482820e+03 8.549292e-03 3.162000e-04 2.714595e-12 1.805892e-12 3.717226e-16 6.144942e+08 3.804298e+08 8.577124e+04 1.872683e+08 1.159367e+08 2.613891e+04 
300 911925 5.500000e-01 1.578492e+03 1.548878e-02 1.520200e-04 6.252292e-11 6.233915e-11 4.383771e-15 1.239196e+10 1.238465e+10 8.755646e+05 3.776591e+09 3.774363e+09 2.668380e+05 
300 911925 6.000000e-01 1.670506e+03 2.699594e-02 9.402000e-05 6.240559e-10 6.143651e-10 2.902333e-14 1.104344e+11 1.090760e+11 5.163402e+06 3.365707e+10 3.324307e+10 1.573647e+06 
300 911925 6.500000e-01 1.760245e+03 4.286295e-02 7.363000e-05 3.509869e-09 3.221104e-09 1.244340e-13 5.597083e+11 5.196432e+11 2.000027e+07 1.705862e+11 1.583754e+11 6.095613e+06 
300 911925 7.000000e-01 1.846425e+03 6.172870e-02 6.007000e-05 1.287134e-08 1.227026e-08 3.792261e-13 1.872910e+12 1.761775e+12 5.547127e+07 5.708313e+11 5.369600e+11 1.690669e+07 
300 911925 7.500000e-01 1.929612e+03 8.133897e-02 5.329000e-05 3.598097e-08 3.269498e-08 9.311123e-13 4.819537e+12 4.381102e+12 1.255590e+08 1.468941e+12 1.335313e+12 3.826892e+07 
300 911925 8.000000e-01 2.009295e+03 1.002952e-01 4.844000e-05 8.238157e-08 7.723611e-08 1.948160e-12 1.023546e+13 9.551596e+12 2.433483e+08 3.119705e+12 2.911272e+12 7.417092e+07 
300 911925 8.500000e-01 2.085490e+03 1.170560e-01 4.651000e-05 1.643016e-07 1.492134e-07 3.664419e-12 1.895173e+13 1.844503e+13 4.212468e+08 5.776452e+12 5.622018e+12 1.283951e+08 
300 911925 9.000000e-01 2.157876e+03 1.305578e-01 4.263000e-05 2.916866e-07 2.804549e-07 6.263578e-12 3.152035e+13 3.013364e+13 6.811490e+08 9.607479e+12 9.184819e+12 2.076155e+08 
300 911925 9.500000e-01 2.223291e+03 1.404206e-01 4.069000e-05 4.690423e-07 4.597891e-07 9.931051e-12 4.743159e+13 4.633579e+13 1.013728e+09 1.445745e+13 1.412346e+13 3.089904e+08 
300 911925 1.000000e+00 2.272643e+03 1.455041e-01 4.554000e-05 6.859512e-07 6.390753e-07 1.507469e-11 6.518886e+13 6.438353e+13 1.428043e+09 1.987023e+13 1.962477e+13 4.352812e+08 
300 911925 1.050000e+00 2.270370e+03 1.451382e-01 4.360000e-05 8.979662e-07 8.886826e-07 2.066884e-11 8.058996e+13 7.973105e+13 1.874207e+09 2.456494e+13 2.430315e+13 5.712835e+08 
300 911925 1.100000e+00 2.232407e+03 1.377743e-01 5.426000e-05 9.899556e-07 8.877912e-07 2.634427e-11 8.472184e+13 7.659102e+13 2.267697e+09 2.582471e+13 2.334634e+13 6.912332e+08 
300 911925 1.150000e+00 2.189132e+03 1.230947e-01 6.782000e-05 8.413746e-07 7.326557e-07 2.745520e-11 6.875138e+13 5.816541e+13 2.258406e+09 2.095689e+13 1.773009e+13 6.884095e+08 
300 911925 1.200000e+00 2.147387e+03 1.056948e-01 9.301000e-05 5.151642e-07 3.886461e-07 2.259960e-11 4.099908e+13 3.090216e+13 1.811250e+09 1.249752e+13 9.419758e+12 5.521129e+08 
300 911925 1.250000e+00 2.105682e+03 8.899344e-02 1.317600e-04 2.160589e-07 1.507082e-07 1.336004e-11 1.716091e+13 1.175477e+13 1.061886e+09 5.231109e+12 3.583180e+12 3.236914e+08 
300 911925 1.300000e+00 2.065436e+03 7.739863e-02 1.746000e-04 8.556469e-08 5.029741e-08 6.617931e-12 6.883306e+12 3.923762e+12 5.317448e+08 2.098230e+12 1.196080e+12 1.620910e+08 
300 911925 1.350000e+00 2.026744e+03 6.940952e-02 2.174300e-04 4.072355e-08 1.941237e-08 3.693210e-12 3.341547e+12 1.520411e+12 3.009483e+08 1.018604e+12 4.634692e+11 9.173808e+07 
300 911925 1.400000e+00 1.986266e+03 6.256870e-02 2.826500e-04 2.146763e-08 6.832783e-09 2.259142e-12 1.797215e+12 5.460770e+11 1.872856e+08 5.478468e+11 1.664622e+11 5.709048e+07 
300 911925 1.450000e+00 1.948547e+03 5.755177e-02 3.478700e-04 1.274183e-08 3.005618e-09 1.519314e-12 1.083325e+12 3.031170e+11 1.265354e+08 3.302319e+11 9.240037e+10 3.857207e+07 
300 911925 1.500000e+00 1.911187e+03 5.284132e-02 3.926400e-04 7.959784e-09 1.847183e-09 1.053789e-12 6.885430e+11 1.786686e+11 8.906179e+07 2.098905e+11 5.446443e+10 2.714897e+07 
300 911925 1.550000e+00 1.875339e+03 4.898255e-02 4.335400e-04 5.239041e-09 1.179349e-09 7.590976e-13 4.595400e+11 1.125559e+11 6.512318e+07 1.400832e+11 3.431106e+10 1.985175e+07 
300 911925 1.600000e+00 1.841932e+03 4.568138e-02 4.257900e-04 3.581343e-09 1.065361e-09 5.558818e-13 3.184482e+11 8.863146e+10 4.878748e+07 9.707394e+10 2.701811e+10 1.487211e+07 
300 911925 1.650000e+00 1.810661e+03 4.273173e-02 4.666800e-04 2.515378e-09 7.339998e-10 4.235025e-13 2.263222e+11 8.201100e+10 3.703971e+07 6.899087e+10 2.499999e+10 1.129101e+07 
300 911925 1.700000e+00 1.780854e+03 3.971803e-02 5.037000e-04 1.772278e-09 5.170653e-10 3.246761e-13 1.626668e+11 5.894345e+10 2.892338e+07 4.958655e+10 1.796818e+10 8.816876e+06 
300 911925 1.750000e+00 1.753223e+03 3.712730e-02 4.959500e-04 1.278255e-09 4.839006e-10 2.486303e-13 1.179655e+11 4.306782e+10 2.279032e+07 3.596012e+10 1.312871e+10 6.947312e+06 
300 911925 1.800000e+00 1.727997e+03 3.486269e-02 5.329700e-04 9.354030e-10 3.524974e-10 1.961056e-13 8.776102e+10 3.166755e+10 1.820425e+07 2.675272e+10 9.653490e+09 5.549319e+06 



300 1215900 5.000000e-01 1.482756e+03 7.481994e-03 3.528500e-04 8.926000e-13 6.080341e-13 1.507228e-16 2.015351e+08 1.344730e+08 3.509845e+04 6.142765e+07 4.098720e+07 1.069795e+04 
300 1215900 5.500000e-01 1.578318e+03 1.327559e-02 1.399200e-04 2.682803e-11 2.432061e-11 1.806987e-15 5.290958e+09 4.579076e+09 3.623205e+05 1.612716e+09 1.395730e+09 1.104374e+05 
300 1215900 6.000000e-01 1.670152e+03 2.270732e-02 8.564000e-05 3.262348e-10 3.258278e-10 1.351113e-14 5.712165e+10 5.705698e+10 2.384784e+06 1.741139e+10 1.739168e+10 7.269112e+05 
300 1215900 6.500000e-01 1.760373e+03 3.570884e-02 6.299000e-05 2.150638e-09 2.060272e-09 6.506749e-14 3.398398e+11 3.215915e+11 1.031016e+07 1.035892e+11 9.802682e+10 3.142715e+06 
300 1215900 7.000000e-01 1.846321e+03 5.211381e-02 4.938000e-05 8.794573e-09 8.346316e-09 2.147772e-13 1.259315e+12 1.181500e+12 3.095454e+07 3.838675e+11 3.601480e+11 9.435631e+06 
300 1215900 7.500000e-01 1.929971e+03 6.968456e-02 4.256000e-05 2.662340e-08 2.557173e-08 5.604860e-13 3.508284e+12 3.319119e+12 7.418191e+07 1.069419e+12 1.011757e+12 2.261260e+07 
300 1215900 8.000000e-01 2.010205e+03 8.683602e-02 3.830000e-05 6.445005e-08 6.172840e-08 1.227421e-12 7.842398e+12 7.529907e+12 1.505850e+08 2.390600e+12 2.295347e+12 4.590283e+07 
300 1215900 8.500000e-01 2.086801e+03 1.024008e-01 3.660000e-05 1.328376e-07 1.212967e-07 2.378734e-12 1.502015e+13 1.374674e+13 2.711794e+08 4.578649e+12 4.190476e+12 8.266457e+07 
300 1215900 9.000000e-01 2.159796e+03 1.150512e-01 3.319000e-05 2.409158e-07 2.311517e-07 4.131569e-12 2.545941e+13 2.445729e+13 4.402110e+08 7.760967e+12 7.455491e+12 1.341924e+08 
300 1215900 9.500000e-01 2.224716e+03 1.236487e-01 3.575000e-05 3.897689e-07 3.614175e-07 6.727175e-12 3.862048e+13 3.815146e+13 6.621200e+08 1.177306e+13 1.163009e+13 2.018403e+08 
300 1215900 1.000000e+00 2.275569e+03 1.280899e-01 3.575000e-05 5.671384e-07 5.240095e-07 1.004776e-11 5.294756e+13 4.866417e+13 9.440050e+08 1.614067e+13 1.483493e+13 2.877727e+08 
300 1215900 1.050000e+00 2.272069e+03 1.275495e-01 3.746000e-05 7.290089e-07 6.837558e-07 1.386380e-11 6.420353e+13 5.987451e+13 1.229588e+09 1.957216e+13 1.825250e+13 3.748340e+08 
300 1215900 1.100000e+00 2.233647e+03 1.209518e-01 4.426000e-05 7.674475e-07 6.954116e-07 1.685748e-11 6.430639e+13 5.780105e+13 1.421520e+09 1.960369e+13 1.762058e+13 4.333478e+08 
300 1215900 1.150000e+00 2.178116e+03 1.070796e-01 5.618000e-05 5.872064e-07 5.218357e-07 1.623314e-11 4.763580e+13 4.186222e+13 1.322829e+09 1.452182e+13 1.276176e+13 4.032654e+08 
300 1215900 1.200000e+00 2.148190e+03 9.344392e-02 7.660000e-05 3.345648e-07 2.703701e-07 1.253294e-11 2.647473e+13 2.135041e+13 9.963660e+08 8.070910e+12 6.508756e+12 3.037453e+08 
300 1215900 1.250000e+00 2.107369e+03 8.055866e-02 1.191700e-04 1.363307e-07 8.015446e-08 7.096790e-12 1.080074e+13 7.047824e+12 5.583806e+08 3.292660e+12 2.148570e+12 1.702251e+08 
300 1215900 1.300000e+00 2.066748e+03 7.119461e-02 1.384000e-04 5.717871e-08 3.388351e-08 3.569140e-12 4.614157e+12 2.719345e+12 2.876813e+08 1.406654e+12 8.290116e+11 8.770141e+07 
