T(K) p(Pa) phi Tf(K) SL(m/s) Xf(m) maxXCH mpXCH intXCH maxSM mpSM intSM maxCM mpCM intCM
300 101325 1.500000e+00 1.949561e+03 1.685397e-01 1.258470e-03 6.029800e-07 2.742628e-07 3.184477e-10 5.169372e+13 3.194719e+13 2.649896e+10 1.571449e+13 9.711916e+12 8.055423e+09 
300 101325 1.550000e+00 1.918201e+03 1.485684e-01 1.227220e-03 3.303213e-07 1.864271e-07 1.861514e-10 2.887381e+13 1.578562e+13 1.620297e+10 8.777626e+12 4.798952e+12 4.925672e+09 
300 101325 1.600000e+00 1.887662e+03 1.329612e-01 1.399740e-03 1.884298e-07 9.558616e-08 1.154068e-10 1.675483e+13 8.191726e+12 1.021785e+10 5.093572e+12 2.490413e+12 3.106280e+09 
300 101325 1.650000e+00 1.858532e+03 1.196838e-01 1.572270e-03 1.084629e-07 5.044036e-08 7.213433e-11 9.819358e+12 5.851464e+12 6.380378e+09 2.985213e+12 1.778977e+12 1.939713e+09 
300 101325 1.700000e+00 1.830898e+03 1.083708e-01 1.734380e-03 6.346672e-08 2.730646e-08 4.577174e-11 5.856182e+12 3.161169e+12 4.132528e+09 1.780393e+12 9.610918e+11 1.256369e+09 
300 101325 1.750000e+00 1.806643e+03 9.891326e-02 1.713550e-03 3.912240e-08 2.057023e-08 2.998763e-11 3.681362e+12 1.842944e+12 2.802429e+09 1.119223e+12 5.603217e+11 8.520072e+08 
300 101325 1.800000e+00 1.783411e+03 9.030978e-02 1.875650e-03 2.444372e-08 1.201980e-08 2.016407e-11 2.346762e+12 1.092302e+12 1.917475e+09 7.134827e+11 3.321058e+11 5.829695e+08 



300 303975 5.000000e-01 1.509305e+03 4.779524e-02 1.987200e-04 3.261952e-10 3.203307e-10 3.375061e-14 8.159201e+10 7.948457e+10 8.490825e+06 2.483284e+10 2.419147e+10 2.584200e+06 
300 303975 5.500000e-01 1.608927e+03 7.961546e-02 1.620200e-04 1.992283e-09 1.807641e-09 1.557993e-13 4.476790e+11 4.229203e+11 3.507462e+07 1.362666e+11 1.287308e+11 1.067610e+07 
300 303975 6.000000e-01 1.704927e+03 1.140558e-01 1.302500e-04 7.519074e-09 6.877738e-09 4.871539e-13 1.530571e+12 1.405054e+12 9.996564e+07 4.659220e+11 4.277148e+11 3.043038e+07 
300 303975 6.500000e-01 1.798305e+03 1.495718e-01 1.111900e-04 2.164115e-08 1.974858e-08 1.232943e-12 4.029982e+12 3.681790e+12 2.309772e+08 1.226860e+12 1.120864e+12 7.031664e+07 
300 303975 7.000000e-01 1.884584e+03 1.823878e-01 9.848000e-05 5.018011e-08 4.744402e-08 2.609170e-12 8.600410e+12 8.150191e+12 4.508640e+08 2.618413e+12 2.481353e+12 1.372655e+08 
300 303975 7.500000e-01 1.969350e+03 2.145377e-01 9.530000e-05 1.045622e-07 9.919832e-08 5.124141e-12 1.652719e+13 1.526046e+13 8.143431e+08 5.032025e+12 4.646370e+12 2.479410e+08 
300 303975 8.000000e-01 2.049333e+03 2.430921e-01 8.737000e-05 1.961727e-07 1.901616e-07 9.142698e-12 2.876818e+13 2.766703e+13 1.353471e+09 8.759485e+12 8.424233e+12 4.121086e+08 
300 303975 8.500000e-01 2.125137e+03 2.690230e-01 9.054000e-05 3.450139e-07 3.189609e-07 1.585391e-11 4.714282e+13 4.351524e+13 2.184097e+09 1.435498e+13 1.325045e+13 6.650521e+08 
300 303975 9.000000e-01 2.194044e+03 2.903742e-01 9.372000e-05 5.693966e-07 5.107994e-07 2.588305e-11 7.239348e+13 7.146172e+13 3.248489e+09 2.204475e+13 2.176108e+13 9.891994e+08 
300 303975 9.500000e-01 2.251525e+03 3.072333e-01 8.101000e-05 8.860310e-07 8.702158e-07 3.934236e-11 1.054493e+14 1.035633e+14 4.755083e+09 3.211196e+13 3.153773e+13 1.448032e+09 
300 303975 1.000000e+00 2.292120e+03 3.201149e-01 9.372000e-05 1.320538e-06 1.180632e-06 6.097100e-11 1.476461e+14 1.458060e+14 6.737096e+09 4.496379e+13 4.440349e+13 2.051683e+09 
300 303975 1.050000e+00 2.296188e+03 3.255174e-01 9.213000e-05 1.848913e-06 1.738254e-06 8.760135e-11 1.943696e+14 1.828256e+14 9.327494e+09 5.919506e+13 5.567959e+13 2.840657e+09 
300 303975 1.100000e+00 2.268416e+03 3.238430e-01 1.016600e-04 2.427129e-06 2.191925e-06 1.218642e-10 2.401964e+14 2.374478e+14 1.201727e+10 7.315418e+13 7.231716e+13 3.659949e+09 
300 303975 1.150000e+00 2.228577e+03 3.125659e-01 1.096000e-04 2.904959e-06 2.615114e-06 1.592433e-10 2.747728e+14 2.462521e+14 1.523487e+10 8.368746e+13 7.500131e+13 4.640050e+09 
300 303975 1.200000e+00 2.186306e+03 2.922402e-01 1.302500e-04 3.148400e-06 2.683276e-06 1.967612e-10 2.835222e+14 2.686158e+14 1.771780e+10 8.635511e+13 8.181529e+13 5.396455e+09 
300 303975 1.250000e+00 2.145715e+03 2.639280e-01 1.461300e-04 2.923519e-06 2.501238e-06 2.159905e-10 2.544459e+14 2.156028e+14 1.899512e+10 7.750144e+13 6.567060e+13 5.785677e+09 
300 303975 1.300000e+00 2.106020e+03 2.295931e-01 2.001400e-04 2.240710e-06 1.618963e-06 2.128906e-10 1.891618e+14 1.670785e+14 1.779361e+10 5.761827e+13 5.089200e+13 5.419872e+09 
300 303975 1.350000e+00 2.065923e+03 1.915214e-01 2.899700e-04 1.250270e-06 7.587861e-07 1.648350e-10 1.039832e+14 6.102070e+13 1.371652e+10 3.167390e+13 1.858741e+13 4.178124e+09 
300 303975 1.450000e+00 1.989485e+03 1.379119e-01 4.165000e-04 2.577326e-07 1.418484e-07 4.786841e-11 2.202534e+13 1.169100e+13 4.073000e+09 6.709264e+12 3.561299e+12 1.240698e+09 
300 303975 1.500000e+00 1.952125e+03 1.220658e-01 4.069700e-04 1.313513e-07 8.940673e-08 2.630106e-11 1.146406e+13 7.520928e+12 2.285335e+09 3.492171e+12 2.291041e+12 6.961556e+08 
300 303975 1.550000e+00 1.914609e+03 1.092888e-01 4.945000e-04 6.982969e-08 3.834972e-08 1.561668e-11 6.208915e+12 3.251634e+12 1.380422e+09 1.891371e+12 9.905324e+11 4.205071e+08 
300 303975 1.600000e+00 1.884144e+03 9.899298e-02 5.852100e-04 4.243758e-08 1.915300e-08 1.044562e-11 3.857089e+12 1.643563e+12 9.400821e+08 1.174961e+12 5.006755e+11 2.863714e+08 
300 303975 1.650000e+00 1.850231e+03 9.020912e-02 6.695600e-04 2.467177e-08 9.577143e-09 6.681348e-12 2.282396e+12 1.199367e+12 5.973428e+08 6.952786e+11 3.653645e+11 1.819668e+08 
300 303975 1.700000e+00 1.822446e+03 8.253879e-02 6.568500e-04 1.571307e-08 7.476986e-09 4.537869e-12 1.481507e+12 6.743917e+11 4.231086e+08 4.513096e+11 2.054422e+11 1.288911e+08 
300 303975 1.750000e+00 1.794585e+03 7.592265e-02 7.475600e-04 9.943772e-09 4.302664e-09 3.131890e-12 9.551858e+11 3.840487e+11 2.960526e+08 2.909787e+11 1.169951e+11 9.018693e+07 
300 303975 1.800000e+00 1.769899e+03 7.019828e-02 8.319100e-04 6.506048e-09 2.597815e-09 2.220471e-12 6.360829e+11 2.343132e+11 2.129135e+08 1.937716e+11 7.138080e+10 6.486063e+07 



300 607950 5.000000e-01 1.510999e+03 2.935603e-02 1.726900e-04 6.827388e-11 6.779173e-11 5.777607e-15 1.658397e+10 1.643136e+10 1.418025e+06 5.052255e+09 5.005765e+09 4.319957e+05 
300 607950 5.500000e-01 1.609755e+03 5.501100e-02 1.069800e-04 6.814610e-10 6.447368e-10 3.611593e-14 1.481481e+11 1.405628e+11 7.921652e+06 4.513512e+10 4.282422e+10 2.413420e+06 
300 607950 6.000000e-01 1.706879e+03 8.493157e-02 8.139000e-05 3.489534e-09 3.263227e-09 1.414677e-13 6.844747e+11 6.278799e+11 2.790202e+07 2.085427e+11 1.913000e+11 8.501036e+06 
300 607950 6.500000e-01 1.797656e+03 1.149856e-01 6.512000e-05 1.147765e-08 1.117060e-08 3.923265e-13 2.064328e+12 1.969000e+12 7.068251e+07 6.289723e+11 5.999285e+11 2.153593e+07 
300 607950 7.000000e-01 1.884510e+03 1.441342e-01 6.046000e-05 2.975596e-08 2.812453e-08 9.164088e-13 4.909191e+12 4.596182e+12 1.519932e+08 1.495810e+12 1.400440e+12 4.631152e+07 
300 607950 7.500000e-01 1.972201e+03 1.733899e-01 5.233000e-05 6.857599e-08 6.733580e-08 1.919961e-12 1.040122e+13 1.016326e+13 2.932328e+08 3.169301e+12 3.096799e+12 8.934916e+07 
300 607950 8.000000e-01 2.053067e+03 1.985416e-01 5.582000e-05 1.361142e-07 1.215826e-07 3.695716e-12 1.913414e+13 1.828444e+13 5.160439e+08 5.830414e+12 5.571509e+12 1.572446e+08 
300 607950 8.500000e-01 2.130145e+03 2.206918e-01 4.884000e-05 2.478602e-07 2.403897e-07 6.396820e-12 3.236790e+13 3.108884e+13 8.419174e+08 9.863134e+12 9.473401e+12 2.565480e+08 
300 607950 9.000000e-01 2.200511e+03 2.384980e-01 5.000000e-05 4.168053e-07 3.877903e-07 1.066688e-11 5.074971e+13 4.674402e+13 1.309694e+09 1.546475e+13 1.424417e+13 3.990970e+08 
300 607950 9.500000e-01 2.261405e+03 2.522666e-01 5.117000e-05 6.575722e-07 6.070290e-07 1.690953e-11 7.499354e+13 6.825530e+13 1.943778e+09 2.285296e+13 2.079966e+13 5.923303e+08 
300 607950 1.000000e+00 2.303930e+03 2.611321e-01 5.117000e-05 9.779068e-07 9.145926e-07 2.554689e-11 1.047135e+14 9.655873e+13 2.758571e+09 3.191020e+13 2.942522e+13 8.406396e+08 
300 607950 1.050000e+00 2.304555e+03 2.651813e-01 5.000000e-05 1.371642e-06 1.335655e-06 3.692282e-11 1.378993e+14 1.333641e+14 3.755191e+09 4.202402e+13 4.064200e+13 1.144369e+09 
300 607950 1.100000e+00 2.271126e+03 2.612887e-01 5.698000e-05 1.747627e-06 1.617214e-06 5.105668e-11 1.665119e+14 1.519709e+14 4.908149e+09 5.074444e+13 4.631320e+13 1.495752e+09 
300 607950 1.150000e+00 2.229838e+03 2.503204e-01 6.395000e-05 2.016274e-06 1.870793e-06 6.582504e-11 1.822942e+14 1.667966e+14 6.007114e+09 5.555511e+13 5.083228e+13 1.830695e+09 
300 607950 1.200000e+00 2.188117e+03 2.306644e-01 7.791000e-05 1.974825e-06 1.668772e-06 7.612347e-11 1.713601e+14 1.445639e+14 6.664505e+09 5.222376e+13 4.405749e+13 2.031072e+09 
300 607950 1.250000e+00 2.146276e+03 2.036208e-01 1.011600e-04 1.559997e-06 1.207988e-06 7.587232e-11 1.307166e+14 1.004510e+14 6.408964e+09 3.983784e+13 3.061408e+13 1.953226e+09 
300 607950 1.300000e+00 2.106392e+03 1.736975e-01 1.325600e-04 9.372159e-07 6.782549e-07 6.028977e-11 7.740160e+13 5.487120e+13 4.995646e+09 2.358961e+13 1.672311e+13 1.522516e+09 
300 607950 1.350000e+00 2.066748e+03 1.465523e-01 1.837300e-04 4.178369e-07 2.479628e-07 3.486786e-11 3.467733e+13 1.979025e+13 2.888740e+09 1.056869e+13 6.031549e+12 8.804069e+08 
300 607950 1.400000e+00 2.028047e+03 1.270982e-01 2.276800e-04 1.877813e-07 9.062445e-08 1.805250e-11 1.593651e+13 9.382763e+12 1.498641e+09 4.857040e+12 2.859643e+12 4.567474e+08 
300 607950 1.450000e+00 1.991070e+03 1.130234e-01 2.230300e-04 9.641016e-08 5.898596e-08 1.004174e-11 8.354956e+12 4.850368e+12 8.643068e+08 2.546390e+12 1.478285e+12 2.634200e+08 
300 607950 1.500000e+00 1.954532e+03 1.015871e-01 2.669900e-04 5.349341e-08 2.655923e-08 6.204637e-12 4.731452e+12 2.248927e+12 5.440444e+08 1.442040e+12 6.854274e+11 1.658125e+08 
300 607950 1.550000e+00 1.918607e+03 9.214448e-02 3.109500e-04 3.123981e-08 1.317730e-08 4.004651e-12 2.819689e+12 1.127148e+12 3.572585e+08 8.593814e+11 3.435337e+11 1.088849e+08 
300 607950 1.600000e+00 1.883555e+03 8.412519e-02 3.549100e-04 1.891455e-08 7.168424e-09 2.680437e-12 1.740412e+12 8.651280e+11 2.377522e+08 5.304428e+11 2.636760e+11 7.246222e+07 
300 607950 1.650000e+00 1.850218e+03 7.728568e-02 3.965400e-04 1.184339e-08 4.130142e-09 1.840656e-12 1.109231e+12 4.967981e+11 1.664995e+08 3.380730e+11 1.514161e+11 5.074601e+07 
300 607950 1.700000e+00 1.818579e+03 7.116211e-02 4.405000e-04 7.666057e-09 2.570371e-09 1.304129e-12 7.316312e+11 2.938240e+11 1.198125e+08 2.229884e+11 8.955327e+10 3.651682e+07 
300 607950 1.750000e+00 1.790049e+03 6.582738e-02 4.312000e-04 5.097278e-09 2.119449e-09 9.290554e-13 4.954649e+11 1.899588e+11 8.822369e+07 1.510096e+11 5.789690e+10 2.688919e+07 
300 607950 1.800000e+00 1.765599e+03 6.075293e-02 4.265500e-04 3.576838e-09 1.780331e-09 6.869546e-13 3.534312e+11 1.633614e+11 6.639831e+07 1.077202e+11 4.979044e+10 2.023719e+07 



300 911925 5.000000e-01 1.509810e+03 2.105435e-02 1.769400e-04 1.948326e-11 1.853531e-11 1.763541e-15 4.665387e+09 4.420998e+09 4.313696e+05 1.421751e+09 1.347274e+09 1.314572e+05 
300 911925 5.500000e-01 1.609325e+03 4.178911e-02 9.882000e-05 2.793816e-10 2.662201e-10 1.316406e-14 5.974589e+10 5.787198e+10 2.821452e+06 1.820784e+10 1.763677e+10 8.598491e+05 
300 911925 6.000000e-01 1.706895e+03 6.844216e-02 6.588000e-05 1.869972e-09 1.760622e-09 6.106303e-14 3.601414e+11 3.323287e+11 1.180871e+07 1.097580e+11 1.012818e+11 3.598858e+06 
300 911925 6.500000e-01 1.797417e+03 9.581875e-02 5.329000e-05 7.147062e-09 6.496063e-09 1.896758e-13 1.250307e+12 1.134581e+12 3.347809e+07 3.810572e+11 3.457877e+11 1.020313e+07 
300 911925 7.000000e-01 1.884618e+03 1.232184e-01 4.651000e-05 2.045195e-08 1.883739e-08 4.738202e-13 3.292414e+12 3.010553e+12 7.672612e+07 1.003452e+12 9.175493e+11 2.338432e+07 
300 911925 7.500000e-01 1.972445e+03 1.502678e-01 4.360000e-05 5.029071e-08 4.430321e-08 1.063459e-12 7.431112e+12 7.115075e+12 1.560429e+08 2.264877e+12 2.168558e+12 4.755917e+07 
300 911925 8.000000e-01 2.055777e+03 1.748535e-01 3.876000e-05 1.059242e-07 9.814917e-08 2.090028e-12 1.447504e+13 1.327975e+13 2.871073e+08 4.411826e+12 4.047522e+12 8.750684e+07 
300 911925 8.500000e-01 2.132729e+03 1.951124e-01 3.682000e-05 1.975402e-07 1.843015e-07 3.743590e-12 2.506320e+13 2.317008e+13 4.784188e+08 7.639090e+12 7.062096e+12 1.458185e+08 
300 911925 9.000000e-01 2.204046e+03 2.115766e-01 3.778000e-05 3.385826e-07 2.956063e-07 6.342709e-12 4.014564e+13 3.844998e+13 7.450052e+08 1.223629e+13 1.171948e+13 2.270753e+08 
300 911925 9.500000e-01 2.267729e+03 2.240695e-01 3.488000e-05 5.415006e-07 5.170544e-07 1.002815e-11 6.010107e+13 5.675241e+13 1.120579e+09 1.831890e+13 1.729826e+13 3.415538e+08 
300 911925 1.000000e+00 2.311837e+03 2.318556e-01 3.488000e-05 8.073146e-07 7.764522e-07 1.518277e-11 8.404166e+13 8.000561e+13 1.594232e+09 2.561636e+13 2.438619e+13 4.859299e+08 
300 911925 1.050000e+00 2.308754e+03 2.340047e-01 3.875000e-05 1.112802e-06 1.060359e-06 2.220716e-11 1.090745e+14 1.027512e+14 2.193863e+09 3.324693e+13 3.131958e+13 6.687088e+08 
300 911925 1.100000e+00 2.272486e+03 2.295471e-01 4.457000e-05 1.392802e-06 1.233437e-06 3.045186e-11 1.291890e+14 1.228510e+14 2.807017e+09 3.937853e+13 3.744665e+13 8.556147e+08 
300 911925 1.150000e+00 2.230965e+03 2.178034e-01 4.941000e-05 1.525799e-06 1.320012e-06 3.772392e-11 1.347164e+14 1.173212e+14 3.360537e+09 4.106383e+13 3.576157e+13 1.024347e+09 
300 911925 1.200000e+00 2.188689e+03 1.989205e-01 6.200000e-05 1.377846e-06 1.096314e-06 4.125600e-11 1.170767e+14 1.016072e+14 3.499653e+09 3.568737e+13 3.097202e+13 1.066764e+09 
300 911925 1.250000e+00 2.147705e+03 1.747029e-01 7.848000e-05 9.750025e-07 7.628047e-07 3.721514e-11 8.050607e+13 6.129745e+13 3.088999e+09 2.454013e+13 1.868495e+13 9.415986e+08 
300 911925 1.300000e+00 2.107128e+03 1.490839e-01 1.133600e-04 5.006234e-07 3.056279e-07 2.568565e-11 4.108424e+13 2.438507e+13 2.107777e+09 1.252354e+13 7.433229e+12 6.425049e+08 
300 911925 1.350000e+00 2.066756e+03 1.281022e-01 1.395200e-04 2.175926e-07 1.144660e-07 1.343368e-11 1.813828e+13 9.293674e+12 1.116965e+09 5.529049e+12 2.832982e+12 3.404819e+08 
300 911925 1.400000e+00 2.028996e+03 1.130757e-01 1.530800e-04 1.068634e-07 5.881118e-08 7.337328e-12 9.145417e+12 4.770139e+12 6.224140e+08 2.787788e+12 1.454083e+12 1.897298e+08 
300 911925 1.450000e+00 1.990232e+03 1.014542e-01 1.735200e-04 5.617711e-08 2.797038e-08 4.277213e-12 4.912494e+12 2.361090e+12 3.704319e+08 1.497477e+12 7.197350e+11 1.129188e+08 
300 911925 1.500000e+00 1.954547e+03 9.212617e-02 1.959200e-04 3.323691e-08 1.563639e-08 2.776694e-12 2.960174e+12 1.303627e+12 2.445882e+08 9.023524e+11 3.973880e+11 7.455807e+07 
300 911925 1.550000e+00 1.917337e+03 8.426114e-02 2.406800e-04 1.995554e-08 6.925890e-09 1.868494e-12 1.813082e+12 9.981366e+11 1.616150e+08 5.526851e+11 3.042655e+11 4.926545e+07 
300 911925 1.600000e+00 1.884552e+03 7.718077e-02 2.368000e-04 1.302465e-08 5.725202e-09 1.308514e-12 1.206224e+12 4.991141e+11 1.192833e+08 3.676963e+11 1.521472e+11 3.636147e+07 
300 911925 1.650000e+00 1.850613e+03 7.117105e-02 2.815800e-04 8.485692e-09 3.027192e-09 9.456929e-13 7.996761e+11 4.125309e+11 8.496999e+07 2.437680e+11 1.257539e+11 2.590171e+07 
300 911925 1.700000e+00 1.819252e+03 6.584002e-02 2.777000e-04 5.665794e-09 2.551471e-09 6.785327e-13 5.430853e+11 2.249493e+11 6.364723e+07 1.655509e+11 6.857267e+10 1.940187e+07 
300 911925 1.750000e+00 1.789833e+03 6.102844e-02 3.205400e-04 3.871197e-09 1.475008e-09 5.082058e-13 3.771696e+11 1.330521e+11 4.832411e+07 1.149744e+11 4.055921e+10 1.473089e+07 
300 911925 1.800000e+00 1.762575e+03 5.681039e-02 3.653100e-04 2.686650e-09 9.303459e-10 3.849035e-13 2.656770e+11 1.142127e+11 3.629597e+07 8.098778e+10 3.481631e+10 1.106432e+07 



300 1215900 5.000000e-01 1.508619e+03 1.682764e-02 1.975800e-04 7.558128e-12 7.000254e-12 8.120129e-16 1.802719e+09 1.675512e+09 1.994434e+05 5.494566e+08 5.106849e+08 6.078888e+04 
300 1215900 5.500000e-01 1.608602e+03 3.345144e-02 9.461000e-05 1.307882e-10 1.287526e-10 6.046413e-15 2.759477e+10 2.721562e+10 1.295009e+06 8.410912e+09 8.295349e+09 3.947192e+05 
300 1215900 6.000000e-01 1.707434e+03 5.766150e-02 5.959000e-05 1.107390e-09 1.037729e-09 3.215278e-14 2.098693e+11 1.930524e+11 6.131126e+06 6.396979e+10 5.884392e+10 1.868812e+06 
300 1215900 6.500000e-01 1.795961e+03 8.279309e-02 4.682000e-05 4.694273e-09 4.286869e-09 1.065376e-13 8.123737e+11 7.396050e+11 1.855189e+07 2.476220e+11 2.254415e+11 5.654851e+06 
300 1215900 7.000000e-01 1.884743e+03 1.087736e-01 3.745000e-05 1.495136e-08 1.419233e-08 2.854833e-13 2.366440e+12 2.236142e+12 4.550569e+07 7.213329e+11 6.816168e+11 1.387093e+07 
300 1215900 7.500000e-01 1.972055e+03 1.345404e-01 3.490000e-05 3.874297e-08 3.476365e-08 6.675126e-13 5.639486e+12 5.029615e+12 9.755784e+07 1.719041e+12 1.533142e+12 2.973777e+07 
300 1215900 8.000000e-01 2.055633e+03 1.580764e-01 3.064000e-05 8.515989e-08 7.959048e-08 1.353843e-12 1.141917e+13 1.060470e+13 1.827876e+08 3.480865e+12 3.232595e+12 5.571843e+07 
300 1215900 8.500000e-01 2.132712e+03 1.774476e-01 2.894000e-05 1.625299e-07 1.527436e-07 2.471872e-12 2.030966e+13 1.890961e+13 3.104103e+08 6.190992e+12 5.764222e+12 9.462220e+07 
300 1215900 9.000000e-01 2.206023e+03 1.935563e-01 3.065000e-05 2.864216e-07 2.577488e-07 4.303110e-12 3.331789e+13 3.255302e+13 4.940288e+08 1.015639e+13 9.923248e+12 1.505962e+08 
300 1215900 9.500000e-01 2.271084e+03 2.052973e-01 2.809000e-05 4.621382e-07 4.490510e-07 6.840777e-12 5.023681e+13 4.763575e+13 7.470347e+08 1.531399e+13 1.452112e+13 2.277230e+08 
300 1215900 1.000000e+00 2.316512e+03 2.123672e-01 3.150000e-05 6.884710e-07 6.130765e-07 1.058935e-11 7.023112e+13 6.839376e+13 1.069880e+09 2.140919e+13 2.084912e+13 3.261409e+08 
300 1215900 1.050000e+00 2.311030e+03 2.139907e-01 3.065000e-05 9.427741e-07 8.969363e-07 1.514388e-11 9.080417e+13 8.535274e+13 1.466924e+09 2.768093e+13 2.601914e+13 4.471798e+08 
300 1215900 1.100000e+00 2.273036e+03 2.091054e-01 3.575000e-05 1.158175e-06 1.010226e-06 2.057855e-11 1.055155e+14 9.044634e+13 1.883285e+09 3.216587e+13 2.757217e+13 5.741095e+08 
300 1215900 1.150000e+00 2.226388e+03 1.970262e-01 4.086000e-05 1.211704e-06 1.057896e-06 2.469005e-11 1.052723e+14 9.031431e+13 2.157620e+09 3.209202e+13 2.753217e+13 6.577451e+08 
300 1215900 1.200000e+00 2.183099e+03 1.791549e-01 5.193000e-05 1.023358e-06 8.092749e-07 2.567613e-11 8.605646e+13 6.621307e+13 2.161791e+09 2.623434e+13 2.018512e+13 6.590222e+08 
300 1215900 1.250000e+00 2.140533e+03 1.566907e-01 6.980000e-05 6.520438e-07 4.610343e-07 2.135449e-11 5.352081e+13 3.655706e+13 1.754918e+09 1.631596e+13 1.114454e+13 5.349910e+08 
300 1215900 1.300000e+00 2.101462e+03 1.346673e-01 8.768000e-05 3.113968e-07 2.121963e-07 1.303884e-11 2.559265e+13 1.667166e+13 1.069165e+09 7.802033e+12 5.082443e+12 3.259397e+08 
300 1215900 1.350000e+00 2.068420e+03 1.180995e-01 1.123600e-04 1.485215e-07 7.795620e-08 7.270388e-12 1.243910e+13 8.174076e+12 5.950659e+08 3.792128e+12 2.491919e+12 1.814091e+08 
