T(K) p(Pa) phi Tf(K) SL(m/s) Xf(m) maxXCH mpXCH intXCH maxSM mpSM intSM maxCM mpCM intCM
300 303975 1.750000e+00 1.759986e+03 4.711928e-02 1.360430e-03 2.805405e-09 7.336508e-10 1.334852e-12 2.592521e+11 6.393086e+10 1.218476e+08 7.897661e+10 1.947586e+10 3.711889e+07 
300 303975 1.800000e+00 1.739371e+03 4.449836e-02 1.431640e-03 2.013182e-09 5.540751e-10 1.024554e-12 1.880975e+11 4.860858e+10 9.442433e+07 5.730097e+10 1.480818e+10 2.876501e+07 



300 607950 5.000000e-01 1.480432e+03 1.059405e-02 3.038100e-04 9.947342e-12 9.700416e-12 1.318707e-15 2.252169e+09 2.204059e+09 3.005211e+05 6.861443e+08 6.714870e+08 9.155644e+04 
300 607950 5.500000e-01 1.576453e+03 2.043657e-02 1.640600e-04 1.724870e-10 1.715202e-10 1.383563e-14 3.445094e+10 3.418271e+10 2.777696e+06 1.049628e+10 1.041456e+10 8.462880e+05 
300 607950 6.000000e-01 1.667953e+03 3.650683e-02 1.142500e-04 1.350091e-09 1.311419e-09 7.749694e-14 2.418780e+11 2.359329e+11 1.397707e+07 7.369676e+10 7.188541e+10 4.258605e+06 
300 607950 6.500000e-01 1.757600e+03 5.713683e-02 9.534000e-05 6.265968e-09 5.828139e-09 2.886455e-13 1.020678e+12 9.328684e+11 4.714440e+07 3.109967e+11 2.842420e+11 1.436469e+07 
300 607950 7.000000e-01 1.843712e+03 8.001786e-02 7.907000e-05 2.026353e-08 1.917639e-08 7.922920e-13 3.013477e+12 2.807943e+12 1.186034e+08 9.182229e+11 8.555976e+11 3.613903e+07 
300 607950 7.500000e-01 1.926852e+03 1.030797e-01 6.744000e-05 5.159005e-08 4.874419e-08 1.795026e-12 7.112665e+12 6.776091e+12 2.490845e+08 2.167327e+12 2.064773e+12 7.589930e+07 
300 607950 8.000000e-01 2.005424e+03 1.249572e-01 6.047000e-05 1.114190e-07 1.095571e-07 3.542210e-12 1.417160e+13 1.377738e+13 4.543853e+08 4.318392e+12 4.198270e+12 1.384605e+08 
300 607950 8.500000e-01 2.080724e+03 1.440296e-01 5.814000e-05 2.127971e-07 2.096711e-07 6.418141e-12 2.524924e+13 2.478921e+13 7.695714e+08 7.694154e+12 7.553977e+12 2.345093e+08 
300 607950 9.000000e-01 2.151864e+03 1.594462e-01 5.697000e-05 3.691098e-07 3.589694e-07 1.083106e-11 4.094663e+13 3.972684e+13 1.214354e+09 1.247783e+13 1.210615e+13 3.700543e+08 
300 607950 9.500000e-01 2.215493e+03 1.712678e-01 5.465000e-05 5.858496e-07 5.798934e-07 1.692310e-11 6.095879e+13 6.027842e+13 1.781755e+09 1.857658e+13 1.836928e+13 5.429709e+08 
300 607950 1.000000e+00 2.263284e+03 1.765470e-01 5.465000e-05 8.611742e-07 8.538572e-07 2.529032e-11 8.430843e+13 8.390846e+13 2.511728e+09 2.569264e+13 2.557076e+13 7.654359e+08 
300 607950 1.050000e+00 2.264635e+03 1.780657e-01 6.162000e-05 1.151974e-06 1.096759e-06 3.614252e-11 1.062851e+14 1.020123e+14 3.376975e+09 3.239054e+13 3.108846e+13 1.029135e+09 
300 607950 1.100000e+00 2.227343e+03 1.694488e-01 6.512000e-05 1.342264e-06 1.298366e-06 4.652444e-11 1.177809e+14 1.137894e+14 4.121128e+09 3.589453e+13 3.467815e+13 1.255940e+09 
300 607950 1.150000e+00 2.184962e+03 1.525746e-01 8.604000e-05 1.264087e-06 1.112253e-06 5.285925e-11 1.056387e+14 9.361045e+13 4.463467e+09 3.219466e+13 2.852901e+13 1.360294e+09 
300 607950 1.200000e+00 2.142889e+03 1.301820e-01 1.116300e-04 8.798537e-07 7.362309e-07 4.800657e-11 7.122939e+13 5.942194e+13 3.913373e+09 2.170838e+13 1.810991e+13 1.192665e+09 
300 607950 1.250000e+00 2.102651e+03 1.078477e-01 1.534900e-04 4.204893e-07 3.349444e-07 3.240267e-11 3.337872e+13 2.692710e+13 2.594377e+09 1.017287e+13 8.206632e+12 7.906905e+08 
300 607950 1.300000e+00 2.062040e+03 9.093031e-02 2.414100e-04 1.575295e-07 8.727760e-08 1.643661e-11 1.264866e+13 6.781149e+12 1.316756e+09 3.854987e+12 2.066731e+12 4.013132e+08 
300 607950 1.350000e+00 2.022432e+03 7.986136e-02 2.807200e-04 6.841793e-08 3.721315e-08 8.370286e-12 5.596623e+12 2.861650e+12 6.799745e+08 1.705719e+12 8.721685e+11 2.072402e+08 
300 607950 1.400000e+00 1.984832e+03 7.229379e-02 3.686400e-04 3.520270e-08 1.283341e-08 4.996816e-12 2.922768e+12 1.025509e+12 4.119352e+08 8.907962e+11 3.125551e+11 1.255489e+08 
300 607950 1.450000e+00 1.946127e+03 6.547218e-02 4.565500e-04 1.947351e-08 5.444106e-09 3.162553e-12 1.645829e+12 5.833661e+11 2.602652e+08 5.016148e+11 1.777995e+11 7.932356e+07 
300 607950 1.500000e+00 1.908790e+03 6.008564e-02 5.444700e-04 1.160363e-08 2.662193e-09 2.122970e-12 9.979639e+11 2.768305e+11 1.775970e+08 3.041602e+11 8.437344e+10 5.412823e+07 
300 607950 1.550000e+00 1.873595e+03 5.510275e-02 6.323900e-04 7.309740e-09 1.460381e-09 1.485166e-12 6.384830e+11 1.476047e+11 1.263613e+08 1.945980e+11 4.498768e+10 3.851267e+07 
300 607950 1.600000e+00 1.840871e+03 5.119437e-02 6.670500e-04 4.813677e-09 1.037545e-09 1.065190e-12 4.267937e+11 1.062515e+11 9.203419e+07 1.300794e+11 3.238398e+10 2.805049e+07 
300 607950 1.650000e+00 1.809337e+03 4.742761e-02 7.063500e-04 3.228864e-09 7.639960e-10 7.747897e-13 2.906180e+11 7.869827e+10 6.796561e+07 8.857565e+10 2.398622e+10 2.071485e+07 
300 607950 1.700000e+00 1.782515e+03 4.462528e-02 7.410100e-04 2.284075e-09 5.765903e-10 5.882425e-13 2.079171e+11 5.955471e+10 5.224316e+07 6.336996e+10 1.815157e+10 1.592294e+07 
300 607950 1.750000e+00 1.755363e+03 4.146878e-02 7.756700e-04 1.594448e-09 4.392372e-10 4.414684e-13 1.468946e+11 4.554716e+10 3.980470e+07 4.477131e+10 1.388227e+10 1.213191e+07 
300 607950 1.800000e+00 1.729070e+03 3.837321e-02 8.103200e-04 1.134006e-09 3.485952e-10 3.374440e-13 1.058342e+11 4.288590e+10 3.063341e+07 3.225673e+10 1.307115e+10 9.336638e+06 



300 911925 5.000000e-01 1.480388e+03 8.524760e-03 3.405200e-04 2.418384e-12 1.615136e-12 3.400285e-16 5.459711e+08 3.395045e+08 7.817066e+04 1.663862e+08 1.034649e+08 2.382269e+04 
300 911925 5.500000e-01 1.576466e+03 1.560300e-02 1.459400e-04 5.900030e-11 5.900030e-11 4.151670e-15 1.167697e+10 1.158196e+10 8.310249e+05 3.558698e+09 3.529741e+09 2.532646e+05 
300 911925 6.000000e-01 1.668060e+03 2.736443e-02 9.596000e-05 6.007214e-10 5.925968e-10 2.817726e-14 1.059926e+11 1.039630e+11 4.992438e+06 3.230342e+10 3.168487e+10 1.521546e+06 
300 911925 6.500000e-01 1.758125e+03 4.366361e-02 7.363000e-05 3.440414e-09 3.217768e-09 1.228242e-13 5.485743e+11 5.173407e+11 1.970825e+07 1.671931e+11 1.576740e+11 6.006624e+06 
300 911925 7.000000e-01 1.844049e+03 6.293564e-02 6.007000e-05 1.268759e-08 1.176095e-08 3.754045e-13 1.845534e+12 1.737465e+12 5.503058e+07 5.624891e+11 5.295518e+11 1.677241e+07 
300 911925 7.500000e-01 1.927111e+03 8.292166e-02 5.425000e-05 3.552380e-08 3.214253e-08 9.258234e-13 4.753054e+12 4.525922e+12 1.232084e+08 1.448680e+12 1.379455e+12 3.755255e+07 
300 911925 8.000000e-01 2.006546e+03 1.021889e-01 4.844000e-05 8.146695e-08 7.502857e-08 1.932387e-12 1.008216e+13 9.263974e+12 2.411104e+08 3.072983e+12 2.823612e+12 7.348897e+07 
300 911925 8.500000e-01 2.082753e+03 1.191136e-01 4.360000e-05 1.623878e-07 1.589690e-07 3.604081e-12 1.873751e+13 1.806370e+13 4.179833e+08 5.711171e+12 5.505800e+12 1.274006e+08 
300 911925 9.000000e-01 2.154293e+03 1.332731e-01 4.263000e-05 2.872063e-07 2.743637e-07 6.185188e-12 3.094669e+13 2.942937e+13 6.717492e+08 9.432644e+12 8.970173e+12 2.047508e+08 
300 911925 9.500000e-01 2.220061e+03 1.430330e-01 4.069000e-05 4.626706e-07 4.520814e-07 9.830491e-12 4.667819e+13 4.549420e+13 1.002368e+09 1.422783e+13 1.386696e+13 3.055280e+08 
300 911925 1.000000e+00 2.270114e+03 1.482399e-01 4.554000e-05 6.777347e-07 6.286755e-07 1.494027e-11 6.433726e+13 6.336934e+13 1.413523e+09 1.961067e+13 1.931566e+13 4.308562e+08 
300 911925 1.050000e+00 2.268195e+03 1.477864e-01 4.360000e-05 8.864594e-07 8.765570e-07 2.046840e-11 7.941224e+13 7.851090e+13 1.853373e+09 2.420598e+13 2.393127e+13 5.649338e+08 
300 911925 1.100000e+00 2.229334e+03 1.396027e-01 5.426000e-05 9.727203e-07 8.785525e-07 2.605886e-11 8.318581e+13 7.564831e+13 2.240264e+09 2.535653e+13 2.305901e+13 6.828721e+08 
300 911925 1.150000e+00 2.186492e+03 1.249765e-01 6.782000e-05 8.247816e-07 7.227548e-07 2.706671e-11 6.732919e+13 5.732603e+13 2.223019e+09 2.052340e+13 1.747425e+13 6.776238e+08 
300 911925 1.200000e+00 2.144786e+03 1.073252e-01 9.301000e-05 4.999576e-07 3.827651e-07 2.211976e-11 3.975202e+13 3.038662e+13 1.770509e+09 1.211741e+13 9.262616e+12 5.396946e+08 
300 911925 1.250000e+00 2.103495e+03 9.059607e-02 1.317600e-04 2.084346e-07 1.470334e-07 1.299018e-11 1.654341e+13 1.145283e+13 1.031173e+09 5.042884e+12 3.491145e+12 3.143295e+08 
300 911925 1.300000e+00 2.062933e+03 7.881568e-02 1.746000e-04 8.215425e-08 4.886756e-08 6.402561e-12 6.608922e+12 3.810783e+12 5.141620e+08 2.014592e+12 1.161642e+12 1.567314e+08 
300 911925 1.350000e+00 2.024003e+03 7.074835e-02 2.417600e-04 3.898610e-08 1.433848e-08 3.618547e-12 3.199967e+12 1.508503e+12 2.905797e+08 9.754470e+11 4.598397e+11 8.857751e+07 
300 911925 1.400000e+00 1.984921e+03 6.422097e-02 2.826500e-04 2.094379e-08 6.691944e-09 2.214235e-12 1.750082e+12 5.338548e+11 1.832230e+08 5.334799e+11 1.627366e+11 5.585214e+07 
300 911925 1.450000e+00 1.946697e+03 5.890958e-02 3.517400e-04 1.232266e-08 3.022180e-09 1.481163e-12 1.046375e+12 2.950062e+11 1.229762e+08 3.189688e+11 8.992799e+10 3.748714e+07 
300 911925 1.500000e+00 1.910517e+03 5.464581e-02 3.926400e-04 7.818915e-09 1.810316e-09 1.039363e-12 6.733157e+11 1.742101e+11 8.752485e+07 2.052489e+11 5.310537e+10 2.668050e+07 
300 911925 1.550000e+00 1.873537e+03 5.023225e-02 4.335400e-04 5.041693e-09 1.149240e-09 7.362092e-13 4.416498e+11 1.125457e+11 6.318889e+07 1.346298e+11 3.430799e+10 1.926213e+07 
300 911925 1.600000e+00 1.840168e+03 4.686692e-02 4.257900e-04 3.434959e-09 1.034785e-09 5.377606e-13 3.050101e+11 8.786294e+10 4.722660e+07 9.297764e+10 2.678385e+10 1.439631e+07 
300 911925 1.650000e+00 1.809549e+03 4.398644e-02 4.666800e-04 2.420218e-09 7.148459e-10 4.110991e-13 2.174351e+11 6.138571e+10 3.654384e+07 6.628183e+10 1.871267e+10 1.113986e+07 
300 911925 1.700000e+00 1.779913e+03 4.088825e-02 5.075800e-04 1.705063e-09 5.137151e-10 3.145245e-13 1.554658e+11 5.833827e+10 2.798020e+07 4.739151e+10 1.778371e+10 8.529368e+06 
300 911925 1.750000e+00 1.751598e+03 3.815003e-02 4.998300e-04 1.210310e-09 4.756398e-10 2.384344e-13 1.118905e+11 4.146062e+10 2.182442e+07 3.410825e+10 1.263878e+10 6.652874e+06 
300 911925 1.800000e+00 1.726865e+03 3.588644e-02 5.368500e-04 8.869390e-10 3.454261e-10 1.884200e-13 8.313799e+10 3.107010e+10 1.747626e+07 2.534348e+10 9.471369e+09 5.327406e+06 



300 1215900 5.000000e-01 1.480753e+03 7.434186e-03 3.650200e-04 7.941800e-13 5.266891e-13 1.372803e-16 1.792861e+08 1.166566e+08 3.185460e+04 5.464630e+07 3.555686e+07 9.709252e+03 
300 1215900 5.500000e-01 1.576396e+03 1.325276e-02 1.520900e-04 2.497360e-11 2.376609e-11 1.720718e-15 4.913402e+09 4.707586e+09 3.420761e+05 1.497637e+09 1.434903e+09 1.042670e+05 
300 1215900 6.000000e-01 1.667246e+03 2.279136e-02 9.003000e-05 3.053004e-10 2.976798e-10 1.287085e-14 5.334058e+10 5.327330e+10 2.245472e+06 1.625890e+10 1.623839e+10 6.844483e+05 
300 1215900 6.500000e-01 1.758157e+03 3.622480e-02 6.299000e-05 2.090715e-09 1.976696e-09 6.354802e-14 3.290181e+11 3.152562e+11 1.007612e+07 1.002907e+11 9.609587e+10 3.071381e+06 
300 1215900 7.000000e-01 1.844056e+03 5.293532e-02 4.938000e-05 8.609102e-09 8.015626e-09 2.115385e-13 1.235427e+12 1.169741e+12 3.055993e+07 3.765866e+11 3.565643e+11 9.315359e+06 
300 1215900 7.500000e-01 1.927451e+03 7.086248e-02 4.256000e-05 2.616855e-08 2.475185e-08 5.538244e-13 3.443222e+12 3.254136e+12 7.335424e+07 1.049587e+12 9.919495e+11 2.236034e+07 
300 1215900 8.000000e-01 2.007315e+03 8.833585e-02 3.830000e-05 6.342917e-08 6.011365e-08 1.214809e-12 7.723401e+12 7.319869e+12 1.488208e+08 2.354330e+12 2.231324e+12 4.536512e+07 
300 1215900 8.500000e-01 2.084080e+03 1.040550e-01 3.745000e-05 1.309720e-07 1.212876e-07 2.362852e-12 1.481330e+13 1.460301e+13 2.653081e+08 4.515599e+12 4.451497e+12 8.087489e+07 
300 1215900 9.000000e-01 2.156560e+03 1.170883e-01 3.405000e-05 2.370731e-07 2.303896e-07 4.092763e-12 2.498296e+13 2.425705e+13 4.354237e+08 7.615739e+12 7.394461e+12 1.327332e+08 
300 1215900 9.500000e-01 2.221623e+03 1.258101e-01 3.575000e-05 3.838026e-07 3.546384e-07 6.650420e-12 3.799654e+13 3.745714e+13 6.537673e+08 1.158287e+13 1.141845e+13 1.992943e+08 
300 1215900 1.000000e+00 2.272933e+03 1.302294e-01 3.660000e-05 5.587709e-07 5.261999e-07 9.964369e-12 5.209760e+13 4.779155e+13 9.321312e+08 1.588159e+13 1.456894e+13 2.841534e+08 
300 1215900 1.050000e+00 2.269964e+03 1.296981e-01 3.831000e-05 7.189998e-07 6.858748e-07 1.375616e-11 6.320621e+13 6.013377e+13 1.217872e+09 1.926815e+13 1.833155e+13 3.712627e+08 
300 1215900 1.100000e+00 2.231297e+03 1.229163e-01 4.426000e-05 7.546632e-07 6.865322e-07 1.663774e-11 6.304623e+13 5.816941e+13 1.403692e+09 1.921955e+13 1.773289e+13 4.279134e+08 
300 1215900 1.150000e+00 2.175271e+03 1.083339e-01 5.958000e-05 5.710934e-07 4.761583e-07 1.604623e-11 4.631066e+13 4.039525e+13 1.292988e+09 1.411786e+13 1.231456e+13 3.941688e+08 
300 1215900 1.200000e+00 2.145588e+03 9.472616e-02 7.660000e-05 3.231136e-07 2.649875e-07 1.220266e-11 2.550415e+13 2.089523e+13 9.689076e+08 7.775031e+12 6.369996e+12 2.953748e+08 
300 1215900 1.250000e+00 2.104811e+03 8.182077e-02 1.191700e-04 1.307042e-07 7.814619e-08 6.853551e-12 1.033018e+13 6.850254e+12 5.386724e+08 3.149209e+12 2.088341e+12 1.642171e+08 
300 1215900 1.300000e+00 2.064372e+03 7.250042e-02 1.384000e-04 5.496874e-08 3.294372e-08 3.452558e-12 4.428767e+12 2.641434e+12 2.780605e+08 1.350138e+12 8.052607e+11 8.476854e+07 
