T(K) p(Pa) phi Tf(K) SL(m/s) Xf(m) maxXCH mpXCH intXCH maxSM mpSM intSM maxCM mpCM intCM
300 101325 1.150000e+00 2.383021e+03 6.173513e-01 2.708300e-04 2.866478e-08 2.698705e-08 3.807512e-12 4.959010e+12 4.600591e+12 6.623742e+08 1.506620e+12 1.397630e+12 2.012350e+08 
300 101325 1.200000e+00 2.381689e+03 6.414967e-01 2.656200e-04 3.568230e-08 3.374759e-08 4.659674e-12 5.969685e+12 5.579905e+12 7.844096e+08 1.813868e+12 1.695301e+12 2.383321e+08 
300 101325 1.250000e+00 2.377681e+03 6.636790e-01 2.552000e-04 4.380743e-08 4.119813e-08 5.628578e-12 7.101743e+12 6.707961e+12 9.205407e+08 2.158012e+12 2.038215e+12 2.797171e+08 
300 101325 1.300000e+00 2.364879e+03 6.850336e-01 2.500000e-04 5.334508e-08 5.095091e-08 6.765219e-12 8.387194e+12 7.909697e+12 1.071091e+09 2.548817e+12 2.403549e+12 3.254886e+08 
300 101325 1.350000e+00 2.350878e+03 7.038496e-01 2.447900e-04 6.406540e-08 6.198456e-08 8.038241e-12 9.786745e+12 9.387967e+12 1.237273e+09 2.974343e+12 2.852989e+12 3.760162e+08 
300 101325 1.400000e+00 2.335063e+03 7.214964e-01 2.604200e-04 7.627280e-08 7.037920e-08 9.589443e-12 1.133339e+13 1.101785e+13 1.418820e+09 3.444621e+12 3.348565e+12 4.312186e+08 
300 101325 1.450000e+00 2.317579e+03 7.369391e-01 2.500000e-04 8.995794e-08 8.310470e-08 1.120761e-11 1.301844e+13 1.210538e+13 1.637324e+09 3.957012e+12 3.679221e+12 4.976569e+08 
300 101325 1.500000e+00 2.295757e+03 7.500290e-01 2.447900e-04 1.049924e-07 9.880690e-08 1.300106e-11 1.481836e+13 1.379347e+13 1.848969e+09 4.504360e+12 4.192531e+12 5.620175e+08 
300 101325 1.550000e+00 2.272562e+03 7.623883e-01 2.395900e-04 1.223445e-07 1.172059e-07 1.505224e-11 1.684914e+13 1.595961e+13 2.090366e+09 5.121934e+12 4.851237e+12 6.354282e+08 
300 101325 1.600000e+00 2.252952e+03 7.749815e-01 2.552100e-04 1.412103e-07 1.275305e-07 1.751156e-11 1.899629e+13 1.827825e+13 2.346982e+09 5.774928e+12 5.556366e+12 7.134712e+08 
300 101325 1.650000e+00 2.230189e+03 7.838354e-01 2.500000e-04 1.620085e-07 1.492676e-07 2.005498e-11 2.131226e+13 1.935885e+13 2.658024e+09 6.479288e+12 5.884992e+12 8.080621e+08 
300 101325 1.700000e+00 2.205824e+03 7.897000e-01 2.447900e-04 1.841699e-07 1.723628e-07 2.277061e-11 2.371913e+13 2.195680e+13 2.955760e+09 7.211321e+12 6.675101e+12 8.986169e+08 
300 101325 1.750000e+00 2.182239e+03 7.950974e-01 2.395800e-04 2.089467e-07 1.985918e-07 2.581582e-11 2.635880e+13 2.475793e+13 3.283643e+09 8.014179e+12 7.527044e+12 9.983433e+08 
300 101325 1.800000e+00 2.159862e+03 7.993383e-01 2.552000e-04 2.357157e-07 2.099828e-07 2.948635e-11 2.914909e+13 2.814821e+13 3.640103e+09 8.862876e+12 8.558236e+12 1.106766e+09 



300 303975 5.000000e-01 1.714659e+03 9.648769e-02 2.033200e-04 5.630815e-11 5.101202e-11 5.792709e-15 1.787034e+10 1.568151e+10 1.828163e+06 5.436906e+09 4.770840e+09 5.562031e+05 
300 303975 5.500000e-01 1.819575e+03 1.299200e-01 1.747200e-04 1.513774e-10 1.399856e-10 1.345176e-14 4.398460e+10 4.027303e+10 3.899514e+06 1.338398e+10 1.225431e+10 1.186576e+06 
300 303975 6.000000e-01 1.917811e+03 1.625534e-01 1.620200e-04 3.411393e-10 3.061928e-10 2.711487e-14 9.204691e+10 9.149506e+10 7.062573e+06 2.801250e+10 2.784435e+10 2.149340e+06 
300 303975 6.500000e-01 2.010397e+03 1.968453e-01 1.429500e-04 6.709532e-10 6.156420e-10 4.849005e-14 1.686655e+11 1.639740e+11 1.196022e+07 5.133539e+10 4.990666e+10 3.640231e+06 
300 303975 7.000000e-01 2.096695e+03 2.314595e-01 1.239000e-04 1.199542e-09 1.172273e-09 7.934160e-14 2.823965e+11 2.693313e+11 1.856857e+07 8.595924e+10 8.198054e+10 5.652107e+06 
300 303975 7.500000e-01 2.173851e+03 2.641398e-01 1.270700e-04 1.979377e-09 1.813568e-09 1.249726e-13 4.393667e+11 4.289196e+11 2.719994e+07 1.337507e+11 1.305686e+11 8.280111e+06 
300 303975 8.000000e-01 2.241892e+03 2.970868e-01 1.175400e-04 3.106464e-09 2.939123e-09 1.855783e-13 6.507678e+11 5.939486e+11 3.864655e+07 1.981206e+11 1.808165e+11 1.176551e+07 
300 303975 8.500000e-01 2.298998e+03 3.280004e-01 1.048300e-04 4.629232e-09 4.503553e-09 2.613885e-13 9.215080e+11 8.913576e+11 5.199851e+07 2.805631e+11 2.713781e+11 1.583143e+07 
300 303975 9.000000e-01 2.345847e+03 3.576627e-01 1.048300e-04 6.656786e-09 6.251540e-09 3.647002e-13 1.261492e+12 1.174774e+12 6.906537e+07 3.840982e+11 3.576836e+11 2.102881e+07 
300 303975 9.500000e-01 2.382508e+03 3.873436e-01 1.048300e-04 9.302326e-09 8.471174e-09 4.967156e-13 1.689387e+12 1.669968e+12 8.821295e+07 5.144083e+11 5.084915e+11 2.686031e+07 
300 303975 1.000000e+00 2.409560e+03 4.137386e-01 1.064200e-04 1.262545e-08 1.137090e-08 6.583395e-13 2.193196e+12 2.153220e+12 1.119745e+08 6.678486e+11 6.556671e+11 3.409718e+07 
300 303975 1.050000e+00 2.427314e+03 4.398229e-01 9.372000e-05 1.677211e-08 1.649363e-08 8.389896e-13 2.797060e+12 2.713913e+12 1.398599e+08 8.517668e+11 8.264340e+11 4.259033e+07 
300 303975 1.100000e+00 2.435868e+03 4.628144e-01 9.213000e-05 2.183361e-08 2.135300e-08 1.072243e-12 3.506773e+12 3.408083e+12 1.724254e+08 1.067932e+12 1.037862e+12 5.250928e+07 
300 303975 1.150000e+00 2.435120e+03 4.841876e-01 9.054000e-05 2.797742e-08 2.727437e-08 1.349996e-12 4.330978e+12 4.199796e+12 2.095135e+08 1.318981e+12 1.279007e+12 6.380608e+07 
300 303975 1.200000e+00 2.428599e+03 5.041979e-01 8.895000e-05 3.514770e-08 3.434449e-08 1.671146e-12 5.265009e+12 5.114561e+12 2.508595e+08 1.603485e+12 1.557642e+12 7.640025e+07 
300 303975 1.250000e+00 2.415490e+03 5.226202e-01 8.737000e-05 4.365331e-08 4.279376e-08 2.048960e-12 6.328150e+12 6.173969e+12 2.979671e+08 1.927326e+12 1.880345e+12 9.074980e+07 
300 303975 1.300000e+00 2.397486e+03 5.391257e-01 8.578000e-05 5.360024e-08 5.288084e-08 2.485466e-12 7.532309e+12 7.403754e+12 3.507473e+08 2.294131e+12 2.254955e+12 1.068277e+08 
300 303975 1.350000e+00 2.377884e+03 5.557211e-01 8.419000e-05 6.499060e-08 6.440975e-08 2.984515e-12 8.865301e+12 8.708134e+12 4.084524e+08 2.700193e+12 2.652298e+12 1.244063e+08 
300 303975 1.400000e+00 2.355804e+03 5.690125e-01 9.530000e-05 7.797954e-08 7.137684e-08 3.645438e-12 1.034318e+13 1.022182e+13 4.726905e+08 3.150401e+12 3.113413e+12 1.439754e+08 
300 303975 1.450000e+00 2.331044e+03 5.799334e-01 9.371000e-05 9.232317e-08 8.582107e-08 4.302941e-12 1.192531e+13 1.082604e+13 5.559091e+08 3.632378e+12 3.297475e+12 1.693261e+08 
300 303975 1.500000e+00 2.305524e+03 5.891505e-01 9.212000e-05 1.087720e-07 1.027291e-07 5.054054e-12 1.369470e+13 1.264929e+13 6.368912e+08 4.171408e+12 3.852902e+12 1.939967e+08 
300 303975 1.550000e+00 2.280982e+03 5.968136e-01 9.054000e-05 1.266095e-07 1.210929e-07 5.878262e-12 1.555847e+13 1.461116e+13 7.235231e+08 4.739203e+12 4.450572e+12 2.203890e+08 
300 303975 1.600000e+00 2.257195e+03 6.041981e-01 8.895000e-05 1.468546e-07 1.421951e-07 6.811486e-12 1.762348e+13 1.677732e+13 8.194687e+08 5.368316e+12 5.110495e+12 2.496192e+08 
300 303975 1.650000e+00 2.234060e+03 6.101139e-01 8.736000e-05 1.689669e-07 1.651258e-07 7.842951e-12 1.982091e+13 1.912352e+13 9.231354e+08 6.037784e+12 5.825277e+12 2.812022e+08 
300 303975 1.700000e+00 2.210136e+03 6.126354e-01 8.577000e-05 1.931538e-07 1.905317e-07 8.972666e-12 2.217244e+13 2.161707e+13 1.034527e+09 6.754206e+12 6.584968e+12 3.151389e+08 
300 303975 1.750000e+00 2.187193e+03 6.140085e-01 9.689000e-05 2.192633e-07 1.986625e-07 1.049065e-11 2.465023e+13 2.427593e+13 1.153979e+09 7.509109e+12 7.395035e+12 3.515322e+08 
300 303975 1.800000e+00 2.164524e+03 6.133205e-01 9.530000e-05 2.472580e-07 2.288533e-07 1.192074e-11 2.724750e+13 2.507220e+13 1.318278e+09 8.300429e+12 7.637632e+12 4.015870e+08 



300 607950 5.000000e-01 1.714413e+03 6.590610e-02 1.162800e-04 3.690949e-11 3.402538e-11 2.202368e-15 1.093778e+10 9.984849e+09 6.495973e+05 3.331482e+09 3.041211e+09 1.978574e+05 
300 607950 5.500000e-01 1.818663e+03 9.399872e-02 1.000000e-04 1.122599e-10 1.014062e-10 5.686134e-15 3.039968e+10 2.714724e+10 1.528700e+06 9.259967e+09 8.269179e+09 4.656535e+05 
300 607950 6.000000e-01 1.917782e+03 1.209809e-01 8.372000e-05 2.779024e-10 2.634662e-10 1.226564e-14 6.934211e+10 6.498667e+10 3.040320e+06 2.112345e+10 1.979654e+10 9.261638e+05 
300 607950 6.500000e-01 2.011234e+03 1.504460e-01 8.139000e-05 5.786644e-10 5.157940e-10 2.327036e-14 1.340310e+11 1.280382e+11 5.240450e+06 4.083168e+10 3.900578e+10 1.596471e+06 
300 607950 7.000000e-01 2.099077e+03 1.799173e-01 6.745000e-05 1.085843e-09 1.062041e-09 3.951485e-14 2.351803e+11 2.262863e+11 8.501725e+06 7.164966e+10 6.893961e+10 2.590125e+06 
300 607950 7.500000e-01 2.179030e+03 2.088320e-01 6.977000e-05 1.843073e-09 1.640943e-09 6.389621e-14 3.755676e+11 3.694712e+11 1.263947e+07 1.144246e+11 1.125668e+11 3.850889e+06 
300 607950 8.000000e-01 2.250272e+03 2.368104e-01 6.279000e-05 2.978302e-09 2.806246e-09 9.684860e-14 5.732227e+11 5.263830e+11 1.848781e+07 1.746510e+11 1.603783e+11 5.632921e+06 
300 607950 8.500000e-01 2.312429e+03 2.648484e-01 5.465000e-05 4.569868e-09 4.511010e-09 1.390423e-13 8.335531e+11 8.137103e+11 2.526210e+07 2.539776e+11 2.479305e+11 7.697199e+06 
300 607950 9.000000e-01 2.363866e+03 2.910996e-01 5.581000e-05 6.725119e-09 6.485972e-09 1.991739e-13 1.167963e+12 1.102829e+12 3.436508e+07 3.558811e+11 3.360319e+11 1.047113e+07 
300 607950 1.000000e+00 2.433001e+03 3.388164e-01 5.698000e-05 1.299286e-08 1.192575e-08 3.663980e-13 2.065330e+12 2.060689e+12 5.598686e+07 6.293438e+11 6.279277e+11 1.706024e+07 
300 607950 1.050000e+00 2.450840e+03 3.596376e-01 5.698000e-05 1.735160e-08 1.560431e-08 4.788153e-13 2.648595e+12 2.632231e+12 7.052591e+07 8.070919e+11 8.021035e+11 2.149102e+07 
300 607950 1.100000e+00 2.457982e+03 3.802689e-01 4.651000e-05 2.278779e-08 2.265974e-08 5.958765e-13 3.346494e+12 3.293563e+12 8.742715e+07 1.019780e+12 1.003646e+12 2.664179e+07 
300 607950 1.150000e+00 2.454949e+03 3.984524e-01 4.651000e-05 2.928919e-08 2.918430e-08 7.558669e-13 4.149913e+12 4.096926e+12 1.070077e+08 1.264630e+12 1.248478e+12 3.260919e+07 
300 607950 1.200000e+00 2.444342e+03 4.163726e-01 4.535000e-05 3.712197e-08 3.691190e-08 9.446653e-13 5.076744e+12 5.013693e+12 1.292276e+08 1.547094e+12 1.527875e+12 3.938110e+07 
300 607950 1.250000e+00 2.426472e+03 4.304594e-01 4.884000e-05 4.612492e-08 4.378816e-08 1.186557e-12 6.112605e+12 5.785943e+12 1.570209e+08 1.862795e+12 1.763233e+12 4.785160e+07 
300 607950 1.300000e+00 2.405231e+03 4.444304e-01 4.884000e-05 5.662124e-08 5.475503e-08 1.447287e-12 7.273409e+12 6.899503e+12 1.853594e+08 2.216575e+12 2.102615e+12 5.648851e+07 
300 607950 1.350000e+00 2.381653e+03 4.557290e-01 4.826000e-05 6.869174e-08 6.698884e-08 1.745020e-12 8.573186e+12 8.172937e+12 2.169841e+08 2.612722e+12 2.490727e+12 6.612704e+07 
300 607950 1.400000e+00 2.356836e+03 4.658845e-01 5.174000e-05 8.244176e-08 7.525860e-08 2.112947e-12 1.000542e+13 9.570034e+12 2.519621e+08 3.049237e+12 2.916534e+12 7.678773e+07 
300 607950 1.450000e+00 2.333824e+03 4.760923e-01 5.116000e-05 9.735775e-08 9.065383e-08 2.493312e-12 1.150669e+13 1.123081e+13 2.897924e+08 3.506801e+12 3.422713e+12 8.831788e+07 
300 607950 1.500000e+00 2.307949e+03 4.823777e-01 5.000000e-05 1.146135e-07 1.074493e-07 2.932552e-12 1.320802e+13 1.212423e+13 3.370622e+08 4.025351e+12 3.695020e+12 1.027250e+08 
300 607950 1.550000e+00 2.280505e+03 4.856126e-01 4.884000e-05 1.329768e-07 1.259461e-07 3.412685e-12 1.496610e+13 1.402064e+13 3.839313e+08 4.561197e+12 4.273022e+12 1.170103e+08 
300 607950 1.600000e+00 2.255774e+03 4.886490e-01 5.349000e-05 1.534732e-07 1.380798e-07 4.013649e-12 1.687891e+13 1.611124e+13 4.350728e+08 5.144208e+12 4.910220e+12 1.325979e+08 
300 607950 1.650000e+00 2.231418e+03 4.898898e-01 5.232000e-05 1.755741e-07 1.602572e-07 4.622716e-12 1.888949e+13 1.703995e+13 4.967651e+08 5.757027e+12 5.193298e+12 1.514013e+08 
300 607950 1.700000e+00 2.207342e+03 4.897779e-01 5.116000e-05 1.992858e-07 1.848842e-07 5.284814e-12 2.099036e+13 1.903676e+13 5.559553e+08 6.397382e+12 5.801920e+12 1.694424e+08 
300 607950 1.750000e+00 2.183345e+03 4.866297e-01 5.581000e-05 2.242408e-07 1.980086e-07 6.091035e-12 2.315342e+13 2.179136e+13 6.209641e+08 7.056687e+12 6.641518e+12 1.892571e+08 
300 607950 1.800000e+00 2.160368e+03 4.825452e-01 5.465000e-05 2.506189e-07 2.261699e-07 6.893133e-12 2.538577e+13 2.239784e+13 6.972172e+08 7.737117e+12 6.826395e+12 2.124990e+08 



300 911925 5.000000e-01 1.714252e+03 5.052479e-02 8.525000e-05 2.606801e-11 2.501084e-11 1.156051e-15 7.408153e+09 6.962399e+09 3.267560e+05 2.257275e+09 2.121448e+09 9.956307e+04 
300 911925 5.500000e-01 1.818361e+03 7.465758e-02 7.557000e-05 8.933697e-11 7.827442e-11 3.322815e-15 2.312932e+10 2.225760e+10 8.420910e+05 7.047887e+09 6.782245e+09 2.565993e+05 
300 911925 6.000000e-01 1.917981e+03 9.902200e-02 6.395000e-05 2.383795e-10 2.145599e-10 7.649669e-15 5.659216e+10 4.971432e+10 1.801414e+06 1.724530e+10 1.514936e+10 5.489447e+05 
300 911925 6.500000e-01 2.012603e+03 1.259455e-01 5.523000e-05 5.285581e-10 4.979399e-10 1.509518e-14 1.162847e+11 1.071992e+11 3.292725e+06 3.543671e+10 3.266787e+10 1.003429e+06 
300 911925 7.000000e-01 2.100609e+03 1.525659e-01 5.135000e-05 1.021428e-09 9.471954e-10 2.677363e-14 2.097824e+11 1.898511e+11 5.446564e+06 6.393129e+10 5.785698e+10 1.659846e+06 
300 911925 7.500000e-01 2.181114e+03 1.784822e-01 4.651000e-05 1.783164e-09 1.707303e-09 4.328710e-14 3.442436e+11 3.227993e+11 8.287111e+06 1.049113e+11 9.837562e+10 2.525575e+06 
300 911925 8.000000e-01 2.255033e+03 2.045696e-01 4.069000e-05 2.949014e-09 2.930380e-09 6.632014e-14 5.368173e+11 5.280476e+11 1.201096e+07 1.636039e+11 1.609310e+11 3.660546e+06 
300 911925 8.500000e-01 2.319618e+03 2.298457e-01 4.166000e-05 4.592862e-09 4.376819e-09 9.986162e-14 7.917732e+11 7.393353e+11 1.707695e+07 2.413113e+11 2.253289e+11 5.204612e+06 
300 911925 9.000000e-01 2.374087e+03 2.542863e-01 4.263000e-05 6.856091e-09 6.207995e-09 1.444289e-13 1.123777e+12 1.120047e+12 2.258744e+07 3.425043e+11 3.413673e+11 6.884208e+06 
300 911925 9.500000e-01 2.416476e+03 2.764588e-01 3.488000e-05 9.770897e-09 9.691243e-09 1.926428e-13 1.528750e+12 1.498354e+12 3.002924e+07 4.659403e+11 4.566751e+11 9.152484e+06 
300 911925 1.000000e+00 2.446697e+03 2.970445e-01 3.584000e-05 1.350242e-08 1.330536e-08 2.620961e-13 2.022915e+12 1.972499e+12 3.904919e+07 6.165647e+11 6.011967e+11 1.190183e+07 
300 911925 1.050000e+00 2.464951e+03 3.168381e-01 3.584000e-05 1.823177e-08 1.778728e-08 3.474550e-13 2.620968e+12 2.521766e+12 4.963231e+07 7.988569e+11 7.686186e+11 1.512770e+07 
300 911925 1.100000e+00 2.470835e+03 3.356198e-01 3.536000e-05 2.388726e-08 2.306527e-08 4.472440e-13 3.304530e+12 3.097054e+12 6.136959e+07 1.007217e+12 9.439751e+11 1.870542e+07 
300 911925 1.150000e+00 2.466376e+03 3.516114e-01 3.536000e-05 3.069593e-08 2.969175e-08 5.668681e-13 4.097477e+12 3.850551e+12 7.508877e+07 1.248921e+12 1.173654e+12 2.288730e+07 
300 911925 1.200000e+00 2.451940e+03 3.659961e-01 3.488000e-05 3.881560e-08 3.759706e-08 7.086689e-13 5.007293e+12 4.757353e+12 9.090070e+07 1.526254e+12 1.450066e+12 2.770714e+07 
300 911925 1.250000e+00 2.432822e+03 3.802800e-01 3.439000e-05 4.822939e-08 4.690730e-08 8.733877e-13 6.020607e+12 5.763643e+12 1.085354e+08 1.835136e+12 1.756807e+12 3.308268e+07 
300 911925 1.300000e+00 2.409254e+03 3.909996e-01 3.391000e-05 5.909503e-08 5.768542e-08 1.061456e-12 7.161552e+12 6.829711e+12 1.279139e+08 2.182929e+12 2.081774e+12 3.898981e+07 
300 911925 1.350000e+00 2.383291e+03 4.004334e-01 3.730000e-05 7.138194e-08 6.496601e-08 1.303603e-12 8.398216e+12 8.104002e+12 1.500636e+08 2.559905e+12 2.470216e+12 4.574173e+07 
300 911925 1.400000e+00 2.358031e+03 4.081366e-01 3.633000e-05 8.511182e-08 7.747449e-08 1.548535e-12 9.753767e+12 9.483383e+12 1.735959e+08 2.973121e+12 2.890696e+12 5.291518e+07 
300 911925 1.450000e+00 2.332015e+03 4.141846e-01 3.585000e-05 1.004548e-07 9.314078e-08 1.832713e-12 1.122367e+13 1.017285e+13 2.035278e+08 3.421197e+12 3.100876e+12 6.203946e+07 
300 911925 1.500000e+00 2.306505e+03 4.187545e-01 3.536000e-05 1.176404e-07 1.106606e-07 2.148009e-12 1.281156e+13 1.181204e+13 2.329923e+08 3.905250e+12 3.600561e+12 7.102135e+07 
300 911925 1.550000e+00 2.281254e+03 4.214760e-01 3.488000e-05 1.361359e-07 1.303677e-07 2.498480e-12 1.449183e+13 1.361317e+13 2.650507e+08 4.417462e+12 4.149614e+12 8.079404e+07 
300 911925 1.600000e+00 2.255887e+03 4.221240e-01 3.827000e-05 1.558478e-07 1.383830e-07 2.929498e-12 1.620444e+13 1.553514e+13 2.992519e+08 4.939546e+12 4.735509e+12 9.122000e+07 
300 911925 1.650000e+00 2.231433e+03 4.214176e-01 3.778000e-05 1.772389e-07 1.615003e-07 3.360166e-12 1.805110e+13 1.610315e+13 3.409760e+08 5.502489e+12 4.908677e+12 1.039393e+08 
300 911925 1.700000e+00 2.208180e+03 4.200575e-01 3.730000e-05 1.995204e-07 1.866190e-07 3.826496e-12 1.992174e+13 1.828568e+13 3.809676e+08 6.072744e+12 5.574008e+12 1.161305e+08 
300 911925 1.750000e+00 2.183313e+03 4.151270e-01 4.069000e-05 2.222182e-07 1.936738e-07 4.387583e-12 2.177585e+13 2.054929e+13 4.226894e+08 6.637969e+12 6.264060e+12 1.288493e+08 
300 911925 1.800000e+00 2.159594e+03 4.088255e-01 4.021000e-05 2.449845e-07 2.222333e-07 4.928108e-12 2.358331e+13 2.064665e+13 4.720840e+08 7.188976e+12 6.293762e+12 1.439070e+08 



300 1215900 5.000000e-01 1.714350e+03 4.075273e-02 7.491000e-05 1.898214e-11 1.684749e-11 6.995337e-16 5.237117e+09 4.864975e+09 1.914009e+05 1.596067e+09 1.482651e+09 5.833147e+04 
300 1215900 5.500000e-01 1.818289e+03 6.237891e-02 6.129000e-05 7.222494e-11 6.376444e-11 2.173445e-15 1.809708e+10 1.758217e+10 5.324530e+05 5.515479e+09 5.358547e+09 1.622768e+05 
300 1215900 6.000000e-01 1.918229e+03 8.664684e-02 5.278000e-05 2.052598e-10 1.814143e-10 5.294086e-15 4.704711e+10 4.582948e+10 1.179202e+06 1.433909e+10 1.396797e+10 3.593995e+05 
300 1215900 6.500000e-01 2.012646e+03 1.094320e-01 4.597000e-05 4.804166e-10 4.379080e-10 1.097060e-14 1.018396e+11 1.011719e+11 2.241257e+06 3.103969e+10 3.083618e+10 6.831137e+05 
300 1215900 7.000000e-01 2.100996e+03 1.340513e-01 4.256000e-05 9.597321e-10 8.409198e-10 1.998673e-14 1.896832e+11 1.867325e+11 3.806183e+06 5.781491e+10 5.691549e+10 1.160116e+06 
300 1215900 7.500000e-01 2.182981e+03 1.583038e-01 3.831000e-05 1.725509e-09 1.567459e-09 3.324052e-14 3.199759e+11 3.198701e+11 5.876561e+06 9.752980e+10 9.749750e+10 1.791199e+06 
300 1215900 8.000000e-01 2.258109e+03 1.826727e-01 3.320000e-05 2.928066e-09 2.830579e-09 5.222987e-14 5.112078e+11 4.865257e+11 9.047023e+06 1.558209e+11 1.482973e+11 2.757622e+06 
300 1215900 8.500000e-01 2.324645e+03 2.065638e-01 3.490000e-05 4.606206e-09 4.201124e-09 7.919351e-14 7.613778e+11 7.586886e+11 1.235507e+07 2.320789e+11 2.312592e+11 3.766012e+06 
300 1215900 9.000000e-01 2.380282e+03 2.288737e-01 2.809000e-05 6.917327e-09 6.839484e-09 1.104096e-13 1.086046e+12 1.065001e+12 1.726232e+07 3.310477e+11 3.246323e+11 5.261894e+06 
300 1215900 9.500000e-01 2.424403e+03 2.492718e-01 2.937000e-05 9.976021e-09 9.756490e-09 1.561623e-13 1.494172e+12 1.426748e+12 2.318654e+07 4.554584e+11 4.349053e+11 7.067809e+06 
300 1215900 1.000000e+00 2.456122e+03 2.690250e-01 2.937000e-05 1.381871e-08 1.315988e-08 2.120443e-13 1.981080e+12 1.847715e+12 3.012970e+07 6.038862e+11 5.632324e+11 9.184363e+06 
300 1215900 1.050000e+00 2.474631e+03 2.876205e-01 2.937000e-05 1.868138e-08 1.735716e-08 2.805738e-13 2.570608e+12 2.532309e+12 3.749541e+07 7.835996e+11 7.719239e+11 1.142976e+07 
300 1215900 1.100000e+00 2.478745e+03 3.035689e-01 2.937000e-05 2.469996e-08 2.273266e-08 3.645735e-13 3.270277e+12 3.209100e+12 4.699332e+07 9.968901e+11 9.782403e+11 1.432517e+07 
300 1215900 1.150000e+00 2.472527e+03 3.192396e-01 2.937000e-05 3.179586e-08 2.928392e-08 4.632966e-13 4.059363e+12 3.958619e+12 5.753473e+07 1.237442e+12 1.206730e+12 1.753871e+07 
300 1215900 1.200000e+00 2.455950e+03 3.317481e-01 2.894000e-05 3.988982e-08 3.673124e-08 5.766414e-13 4.926718e+12 4.807629e+12 6.918461e+07 1.501855e+12 1.465551e+12 2.109020e+07 
300 1215900 1.250000e+00 2.434675e+03 3.432667e-01 2.852000e-05 4.955356e-08 4.567209e-08 7.104434e-13 5.927564e+12 5.842710e+12 8.265654e+07 1.806967e+12 1.781098e+12 2.519718e+07 
300 1215900 1.300000e+00 2.410183e+03 3.530409e-01 2.809000e-05 6.059249e-08 5.625691e-08 8.642704e-13 7.033963e+12 6.392505e+12 9.954503e+07 2.144259e+12 1.948711e+12 3.034572e+07 
300 1215900 1.350000e+00 2.384230e+03 3.612661e-01 2.767000e-05 7.298420e-08 6.844136e-08 1.038991e-12 8.238302e+12 7.562250e+12 1.164189e+08 2.511411e+12 2.305315e+12 3.548988e+07 
